Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
12676,703756.0,CCOC(=O)C1=NN(C=C1O)C2=CC3=C(C=C2)OCCO3,> [ug/mL],>43.5 [ug/mL] (The mean of the results at pH 7.4)
12677,703798.0,CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=CC=C(C=C3)F,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
12678,703801.0,CC1=C(C(=O)NN1)N=NC2=CC=C(C=C2)F,= [ug/mL],4.2 [ug/mL] (The mean of the results at pH 7.4)
12679,703809.0,COC1=CC=C(C=C1)CN2C3=CC=CC=C3NC2=S,= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
12680,703841.0,C1CN(CCN1C2=NC=CC=N2)S(=O)(=O)C3=CC=C(C=C3)Cl,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
12681,703899.0,COC1=C(C=C(C=C1)CCNC(=O)C2=CC=CO2)OC,= [ug/mL],40.8 [ug/mL] (The mean of the results at pH 7.4)
12682,703905.0,CSC1=NC2(CCCCC2)CC13C=CC(=O)C=C3,= [ug/mL],36.2 [ug/mL] (The mean of the results at pH 7.4)
12683,703908.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC3=CC=CC=C3,= [ug/mL],5 [ug/mL] (The mean of the results at pH 7.4)
12684,703911.0,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC(=CC=C3)[N+](=O)[O-],> [ug/mL],>48.8 [ug/mL] (The mean of the results at pH 7.4)
12685,703939.0,CC(C)C1=CC=C(C=C1)C2=CSC3=C2C(=O)NC=N3,= [ug/mL],9.1 [ug/mL] (The mean of the results at pH 7.4)
12686,703957.0,C1CN(CCN1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,= [ug/mL],32.7 [ug/mL] (The mean of the results at pH 7.4)
12687,704044.0,CCOC(=O)C1=C(N(N=N1)C2=CC=C(C=C2)[N+](=O)[O-])C,= [ug/mL],4.5 [ug/mL] (The mean of the results at pH 7.4)
12688,704149.0,CC1=C(C=C(O1)C(C)(C)C)C(=O)N,> [ug/mL],>27.2 [ug/mL] (The mean of the results at pH 7.4)
12689,704166.0,C1=CC=C2C(=C1)C(=NS2(=O)=O)NNC(=O)C3=CC=C(C=C3)Cl,= [ug/mL],48.3 [ug/mL] (The mean of the results at pH 7.4)
12690,704202.0,C1=CC=C2C(=C1)C=C(O2)C(=O)NC3=CC=C(C=C3)C(=O)O,> [ug/mL],>42.2 [ug/mL] (The mean of the results at pH 7.4)
12691,693948.0,C1CCC(CC1)NC(=S)NCC2=CC=CC=C2,> [ug/mL],>37.3 [ug/mL] (The mean of the results at pH 7.4)
12692,693993.0,C1CCN(C1)C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],= [ug/mL],2.8 [ug/mL] (The mean of the results at pH 7.4)
12693,694009.0,COC1=CC=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-],= [ug/mL],36.8 [ug/mL] (The mean of the results at pH 7.4)
12694,694059.0,C1=CC=C(C=C1)NC(=S)NNC(=O)C2=CN=CC=C2,= [ug/mL],39.9 [ug/mL] (The mean of the results at pH 7.4)
12695,694109.0,C1CN(C2=CC=CC=C21)C(=O)C3=CC(=CC=C3)[N+](=O)[O-],= [ug/mL],2.1 [ug/mL] (The mean of the results at pH 7.4)
12696,694143.0,COC1=CC(=C2C(=C1)C=CC=N2)NC(=O)C3=CC=CC=C3Cl,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
12697,694255.0,C1CCN(C1)C2=NC(=O)/C(=C/C=C/C3=CC=CC=C3)/S2,= [ug/mL],10.2 [ug/mL] (The mean of the results at pH 7.4)
12698,694357.0,C1=CC=C(C=C1)CNC(=S)NC(=O)C2=CC=CC=C2Br,< [ug/mL],<0.4 [ug/mL] (The mean of the results at pH 7.4)
12699,694365.0,C1CCN(C1)C(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl,= [ug/mL],32.5 [ug/mL] (The mean of the results at pH 7.4)
12700,694373.0,C1CN(CCC1C(=O)O)S(=O)(=O)C2=CC=CC3=C2N=CC=C3,> [ug/mL],>48.1 [ug/mL] (The mean of the results at pH 7.4)
12701,694380.0,C1CN(CC2=CC=CC=C21)S(=O)(=O)/C=C/C3=CC=CC=C3,< [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
12702,694431.0,CC(C)CCN1C2=C(N=C1N3CCCC3)N(C(=O)NC2=O)C,> [ug/mL],>45.8 [ug/mL] (The mean of the results at pH 7.4)
12703,694464.0,C1CCC(CC1)OC(=O)NC2=CN=CC=C2,> [ug/mL],>33 [ug/mL] (The mean of the results at pH 7.4)
12704,694525.0,C1=CC=C(C(=C1)N=NC2=C(NN=C2N)N)F,= [ug/mL],25.7 [ug/mL] (The mean of the results at pH 7.4)
12705,694527.0,C1=CC(=CC=C1N=NC2=C(NN=C2N)N)F,> [ug/mL],>33 [ug/mL] (The mean of the results at pH 7.4)
12706,694528.0,C1CN(CCC1NC(=O)C2=CC=CC=C2Cl)CC3=CC=CC=C3,= [ug/mL],35.7 [ug/mL] (The mean of the results at pH 7.4)
12707,694533.0,COC1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=CS3,> [ug/mL],>45.4 [ug/mL] (The mean of the results at pH 7.4)
12708,694540.0,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SCC(=O)C3=CC=C(C=C3)F,= [ug/mL],7.5 [ug/mL] (The mean of the results at pH 7.4)
12709,694542.0,C1=CC=C(C=C1)CCNC(=O)C2=C(C=C(C=C2)Cl)[N+](=O)[O-],> [ug/mL],>45.7 [ug/mL] (The mean of the results at pH 7.4)
12710,694543.0,COC1=C(C=C(C=C1)C(=O)N2CCCC3=CC=CC=C32)OC,= [ug/mL],32.4 [ug/mL] (The mean of the results at pH 7.4)
12711,694562.0,C1CCC(C1)OC(=O)NC2=CN=CC=C2,= [ug/mL],29.5 [ug/mL] (The mean of the results at pH 7.4)
12712,694571.0,CC1=C(C=C(C=C1)C(=O)N2CCC(CC2)CC3=CC=CC=C3)[N+](=O)[O-],= [ug/mL],10.3 [ug/mL] (The mean of the results at pH 7.4)
12713,694586.0,CC1=CC(=NC(=N1)SCC(=O)C2=C(C=C(C=C2)F)F)C,> [ug/mL],>44.1 [ug/mL] (The mean of the results at pH 7.4)
12714,694651.0,CCOC(=O)N1CCN(CC1)C(=O)CC2=CC=CC=C2OC,> [ug/mL],>46 [ug/mL] (The mean of the results at pH 7.4)
12715,694653.0,C1=CC=C(C(=C1)CC(=O)NC2=NC=CS2)[N+](=O)[O-],= [ug/mL],7.3 [ug/mL] (The mean of the results at pH 7.4)
12716,694711.0,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)CC3=CC=C(C=C3)Cl,= [ug/mL],19 [ug/mL] (The mean of the results at pH 7.4)
12717,694720.0,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NCC3=CC=C(C=C3)Cl,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
12718,694726.0,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NCCC3=CC(=CC=C3)Cl,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
12719,694742.0,CC1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3OC2=O,= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
12720,694790.0,CC1=CC(=NO1)NC(=O)C2=CC(=C(C=C2)OC)OC,= [ug/mL],26.9 [ug/mL] (The mean of the results at pH 7.4)
12721,694792.0,C1=CSC(=C1)CC(=O)NCC2=CC=C(C=C2)S(=O)(=O)N,= [ug/mL],45.1 [ug/mL] (The mean of the results at pH 7.4)
12722,694812.0,CC1=CC=C(O1)C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)F,= [ug/mL],4.4 [ug/mL] (The mean of the results at pH 7.4)
12723,694829.0,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)OC,= [ug/mL],36.1 [ug/mL] (The mean of the results at pH 7.4)
12724,694846.0,CC(C)C(=O)NC1=CC=C(C=C1)C2=NC3=C(O2)C=CC=N3,= [ug/mL],22.2 [ug/mL] (The mean of the results at pH 7.4)
12725,694849.0,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC=N3)NC(=O)C(C)C,= [ug/mL],25.3 [ug/mL] (The mean of the results at pH 7.4)
12726,694859.0,CC(C)C1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,= [ug/mL],
12727,695048.0,CC1=CC=CC=C1CN2CCN(CC2)C(=O)C3=CC=C(C=C3)OC,> [ug/mL],
12728,695148.0,CC1=CC=C(C=C1)OCC(=O)NC2=CC=CC=C2C#N,= [ug/mL],
12729,695219.0,C[C@H]1C[C@H](C2=CC=CC=C2N1C(=O)C(C)(C)C)NC3=CC=CC=C3,> [ug/mL],
12730,695257.0,C1=CC=C2C(=C1)C3=C(C2=O)[C@@H](SC4=CC=CC=C4N3)C5=CC=CO5,= [ug/mL],
12731,695272.0,C[C@@H]1C(=O)N(C2=CC=CC=C2O1)C(=O)C3=CC=C(C=C3)C,= [ug/mL],
12732,695349.0,CC1=C(C=CC(=C1)Cl)NC(=O)C=CC2=CC(=C(C=C2)OC)OC,> [ug/mL],
12733,695351.0,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=NC=CN=C3,> [ug/mL],
12734,695366.0,CC1=CC(=C(C=C1)N2C(=O)[C@@H]3[C@H]4C=C[C@@H]([C@@H]3C2=O)C4=C5CCCC5)C,= [ug/mL],
12735,695386.0,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)C(=O)O,= [ug/mL],
12736,695396.0,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=NN=C(S2)C3=CC=CS3,< [ug/mL],
12737,695434.0,CC(=O)NC1=CC(=C(C=C1)OC2=CC=C(C=C2)Cl)Cl,= [ug/mL],
12738,695466.0,CCCC1=C(N=C(NC1=O)SCC(=O)N2CCCCC2)O,= [ug/mL],
12739,695476.0,CC1=C(C=C(C=C1)OCC2=NN(C(=S)N2C)CN3CCCC3)C,= [ug/mL],
12740,695511.0,C1COCCN1CN2C(=S)OC(=N2)C3=CC=NC=C3,= [ug/mL],
12741,695793.0,CC1=CC(=C(N1C2=CC=NC=C2)C)/C=C/3\C(=O)NC(=O)N3,= [ug/mL],>42.3 [ug/mL] (The mean of the results at pH 7.4)
12742,695835.0,C1CC1C(=O)NNC(=O)/C=C/C2=CC=CO2,= [ug/mL],
12743,695897.0,CC1=CC=CC=C1NC(=O)C2=C(NC(=O)N[C@@H]2C3=CC=CC=C3)C,= [ug/mL],
12744,695901.0,CC1=C(C=CC(=C1)C2=CSC(=N2)NC3=CC=C(C=C3)NC(=O)C)F,= [ug/mL],
12745,695939.0,C1=CC=[N+](C=C1)C[C@H](C(=O)O)Br,= [ug/mL],
12746,695944.0,C[C@H]1CN(CC[C@@]1(C2=CC=CC=C2)O)C(C)(C)C#C,= [ug/mL],
12747,696024.0,COC1=CC=CC=C1[C@@H]2C(=C(OC3=C2C(=O)CCC3)N)C#N,= [ug/mL],
12748,696139.0,CC1=CC=C(C=C1)C2=NC(=C(O2)NCC3=CC=C(C=C3)OC)C#N,< [ug/mL],
12749,696197.0,CC1=C([C@H](NC(=S)N1C)C2=CC=CC=C2OC)C(=O)OC,= [ug/mL],
12750,696209.0,CC1=C([C@H](N2C(=NC=N2)N1)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)N,= [ug/mL],
12751,696215.0,CC1=C([C@H](N2C(=NC=N2)N1)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)N,> [ug/mL],
12752,696320.0,CC1=C([C@@H](N2C(=NC=N2)N1)C3=C(C=C(C=C3)OC)OC)C(=O)N,> [ug/mL],
12753,696363.0,CC1=C(C(=O)C2=C(N1)C=CC(=C2)OC)CN(C)CC3=CC=CC=C3,= [ug/mL],
12754,696390.0,CC1=CC(=C(C=C1C)C(=O)C[C@]2(C3=CC=CC=C3NC2=O)O)C,= [ug/mL],
12755,696409.0,CC1=C([C@H](N2C(=NN=N2)N1)C3=CC=CC=C3Cl)C(=O)N,> [ug/mL],
12756,696429.0,CCOC(=O)/C=C/1\C2=CC(=C(C=C2CC(N1)(C)C)OC)OC,= [ug/mL],
12757,696479.0,CC1=CC(=C2C=C(C=CC2=N1)Cl)NC3=CC=C(C=C3)OC,> [ug/mL],
12758,696482.0,CC1=C([C@H](NC(=O)N1)C2=CC=CC=C2Cl)C(=O)NC3=CC=CC=C3,= [ug/mL],
12759,696506.0,CC1=C([C@@H](NC(=O)N1)C2=CC(=C(C=C2)Cl)Cl)C(=O)N,> [ug/mL],
12760,696528.0,CCOC1=C(C=C(C=C1)[C@@H]2C(=C(NC(=O)N2)C)C(=O)N)OC,> [ug/mL],
12761,696531.0,CCOC1=CC=CC=C1[C@H]2C(=C(NC(=O)N2)C)C(=O)N,= [ug/mL],
12762,696537.0,CN1C=CC=C1CC(=O)NN=CC2=CC=C(C=C2)C(=O)O,= [ug/mL],
12763,696603.0,CC1=CC(=C2C(=C1)C(=O)C(=C(N2)C)CN3CCCCCC3)C,> [ug/mL],>44.8 [ug/mL] (The mean of the results at pH 7.4)
12764,696639.0,C1=CC(=CN=C1)C=NNC(=O)C2=NNC(=C2)C3=CC=CS3,> [ug/mL],
12765,696649.0,CCOC1=CC=C(C=C1)NC2=CC(=NC3=C(C=C(C=C23)C)C)C,< [ug/mL],
12766,696650.0,CC1=NC2=CC=CC=C2N1CC[C@H](C3=CC=CC=C3)O,= [ug/mL],
12767,696654.0,CC1=C(C2=C(O1)C3=CC=CC=C3C4=C2CN(CO4)C(C)(C)C)C(=O)C,= [ug/mL],
12768,696659.0,CC1=CC(=C2C(=C1)C(=CC(=N2)C)NC3=CC=C(C=C3)O)C,> [ug/mL],
12769,696681.0,C[C@H]1CCCN(C1)C2=NC(=NC3=CC=CC=C32)C4=CC=C(C=C4)[N+](=O)[O-],= [ug/mL],
12770,696734.0,CC1=C(C2=CC=CC=C2N1)[C@@H](C3=CC=C(C=C3)OC)N4CCCCC4,= [ug/mL],
12771,696828.0,CN(C)C(=O)C1=CC2=C(C(=CC=C2)CC=C)OC1=O,= [ug/mL],
12772,696839.0,CCOC1=CC=CC(=C1O)C=NNC(=O)CC2=CC=CS2,= [ug/mL],
12773,696854.0,C1=CC=C2C(=C1)C=CC=C2CC(=O)NC3=CC(=C(C=C3)Cl)[N+](=O)[O-],> [ug/mL],
12774,696860.0,C1=CC=C2C(=C1)C=CC=C2CC(=O)NC3=CC(=CC(=C3)Cl)Cl,= [ug/mL],
12775,707366.0,CC1=C(C=C(C=C1)N2C(=O)C(=C(C(=N2)C(=O)O)C)C#N)Cl,= [ug/mL],38.4 [ug/mL] (The mean of the results at pH 7.4)
12776,707367.0,CC1=C(C(=O)N(N=C1C(=O)O)C2=CC=CC(=C2)C(F)(F)F)C#N,> [ug/mL],>48.5 [ug/mL] (The mean of the results at pH 7.4)
12777,707417.0,C1=CC2=C(C(=O)N=C2C=C1)C3=C(N=C(S3)NC4=CC(=CC=C4)O)O,= [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
12778,707439.0,CCOC1=C(C(=CC(=C1)/C=C/2\C(=NOC2=O)C)Br)O,> [ug/mL],>48.9 [ug/mL] (The mean of the results at pH 7.4)
12779,707560.0,CC(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)SN=N3,= [ug/mL],0.5 [ug/mL] (The mean of the results at pH 7.4)
12780,707564.0,C1=CC=C(C(=C1)NC(=O)C2=CC3=C(C=C2)SN=N3)F,= [ug/mL],9.7 [ug/mL] (The mean of the results at pH 7.4)
12781,707586.0,CCOC(=O)CN1C(=C(C(=N1)C)[N+](=O)[O-])C,> [ug/mL],>34.1 [ug/mL] (The mean of the results at pH 7.4)
12782,707596.0,C=CCN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)SN=N3,= [ug/mL],15.7 [ug/mL] (The mean of the results at pH 7.4)
12783,707601.0,CC1=C(N(C(=N1)C2=CC(=C(C=C2)OC)[N+](=O)[O-])O)C(=O)C,= [ug/mL],42.3 [ug/mL] (The mean of the results at pH 7.4)
12784,707638.0,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC=NN2,> [ug/mL],>41.7 [ug/mL] (The mean of the results at pH 7.4)
12785,707642.0,CC1=C(C(=NC(=C1[N+](=O)[O-])C)Cl)C(=O)NCC2=CC=CC=C2,= [ug/mL],10.8 [ug/mL] (The mean of the results at pH 7.4)
12786,707668.0,C1CCCN(CC1)C(=O)NC2=CC(=CC=C2)Cl,= [ug/mL],5.1 [ug/mL] (The mean of the results at pH 7.4)
12787,707781.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)NC(=O)/C=C/C(=O)O,> [ug/mL],>44.3 [ug/mL] (The mean of the results at pH 7.4)
12788,707883.0,CCN(CC)C(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3,= [ug/mL],31.8 [ug/mL] (The mean of the results at pH 7.4)
12789,707935.0,COC1=CC=CC=C1/C=C/C(=O)NC2=NN(C(=N2)N)C3=CC=CC=C3,= [ug/mL],42.6 [ug/mL] (The mean of the results at pH 7.4)
12790,707944.0,C1=CC=C(C=C1)C2=CC=NC3=NC(=NN23)NC(=O)CCC(=O)O,> [ug/mL],>46.7 [ug/mL] (The mean of the results at pH 7.4)
12791,707946.0,C1=CC=C(C=C1)C2=CC=NC3=NC(=NN23)NC(=O)C4=CC=CC=C4,= [ug/mL],0.5 [ug/mL] (The mean of the results at pH 7.4)
12792,708039.0,CC1=CC(=CC=C1)C(=O)NNC(=O)C2=CC=CC=C2Br,= [ug/mL],33.3 [ug/mL] (The mean of the results at pH 7.4)
12793,708047.0,C1=CC2=C(C=CC=C2N=CC3=CC=CO3)C(=C1)N=CC4=CC=CO4,= [ug/mL],46.7 [ug/mL] (The mean of the results at pH 7.4)
12794,708055.0,CC1=C(C2=C(N1C3=CC(=CC=C3)Cl)C=CC(=C2)O)C(=O)C,< [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
12795,708056.0,COC1=CC=C(C=C1)N2C(=CC=C2C3=CC=CC=C3)CCC(=O)O,> [ug/mL],>48.2 [ug/mL] (The mean of the results at pH 7.4)
12796,708059.0,COC1=CC=CC=C1N2C(=CC=C2C3=CC=CC=C3)CCC(=O)O,> [ug/mL],>48.2 [ug/mL] (The mean of the results at pH 7.4)
12797,708119.0,CCOC1=CC2=C(C=C1)N=C(S2)SCC(=O)NC3CC3,= [ug/mL],13.1 [ug/mL] (The mean of the results at pH 7.4)
12798,708168.0,CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=CC=C(C=C3)C#N,< [ug/mL],<0.1 [ug/mL] (The mean of the results at pH 7.4)
12799,708202.0,CC1=CC=CC=C1NC(=O)CC2=CC(=CC=C2)C(F)(F)F,= [ug/mL],5.3 [ug/mL] (The mean of the results at pH 7.4)
12800,708275.0,CC1(CC2=C(C(=O)C1)SC(=N2)NC(=O)C3=CC=CC=C3)C,= [ug/mL],22.6 [ug/mL] (The mean of the results at pH 7.4)
12801,708377.0,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)/C=C/C(=O)O,> [ug/mL],>42.5 [ug/mL] (The mean of the results at pH 7.4)
12802,708434.0,COC1=CC=CC=C1N2C(=O)C3=C4C(=C(C=C3)Cl)C=CC=C4C2=O,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
12803,708445.0,CC1=C(C(=O)N2C3=CC=CC=C3NC2=C1C#N)CC4=CC=CC=C4,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
12804,708498.0,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=CC=C2)[N+](=O)[O-],= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
12805,708615.0,CC1=NC(=CC=C1)NC(=O)C2=CC3=C(C=C2)OCCO3,= [ug/mL],32.8 [ug/mL] (The mean of the results at pH 7.4)
12806,708625.0,COC1=CC=CC=C1C(=O)NC2=NC3=CC=CC=C3S2,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
12807,708636.0,CC1=CC(=CC=C1)OCC(=O)NCC2=CC=CC=C2,> [ug/mL],>38.3 [ug/mL] (The mean of the results at pH 7.4)
12808,708645.0,CC1=CC(=C(C=C1)C(C)C)OCC(=O)NNC2=CC(=O)CC(C2)(C)C,= [ug/mL],30.2 [ug/mL] (The mean of the results at pH 7.4)
12809,708711.0,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)F,= [ug/mL],10.6 [ug/mL] (The mean of the results at pH 7.4)
12810,708734.0,COC1=CC=C(C=C1)C2=CSC3=C2C(=NC=N3)Cl,= [ug/mL],0.6 [ug/mL] (The mean of the results at pH 7.4)
12811,708800.0,C1OC2=C(O1)C=C(C=C2)NC(=O)CSC3=CC=CC=N3,> [ug/mL],>43.2 [ug/mL] (The mean of the results at pH 7.4)
12812,708853.0,COC1=CC(=C2C(=C1)S(=O)(=O)C(=C2N)C3=CC=CC=C3)OC,= [ug/mL],5.1 [ug/mL] (The mean of the results at pH 7.4)
12813,708857.0,CN1CCCN=C1/C=C/C2=CC=CS2,insoluble in water,insoluble in water
12814,708873.0,CC1=NN=C(S1)SCC(=O)NC2=CC3=C(C=C2)OCO3,= [ug/mL],43.7 [ug/mL] (The mean of the results at pH 7.4)
12815,708907.0,CN1C=NC2=C1C(=O)N(C(=O)N2C)CC3=CC(=CC=C3)F,= [ug/mL],30.8 [ug/mL] (The mean of the results at pH 7.4)
12816,708932.0,C1CCC(CC1)NC(=S)NCCC2=CNC3=CC=CC=C32,= [ug/mL],2.8 [ug/mL] (The mean of the results at pH 7.4)
12817,708934.0,COC1=CC=C(C=C1)N2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4,= [ug/mL],3.3 [ug/mL] (The mean of the results at pH 7.4)
12818,708942.0,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4O,= [ug/mL],38.3 [ug/mL] (The mean of the results at pH 7.4)
12819,708945.0,COC1=CC(=C(C=C1)NC(=O)/C=C/C(=O)O)OC,= [ug/mL],37 [ug/mL] (The mean of the results at pH 7.4)
12820,708959.0,CC1=CC(=C(C(=N1)SCC2=CC=CC=C2Cl)C#N)COC,= [ug/mL],0.3 [ug/mL] (The mean of the results at pH 7.4)
12821,708984.0,CCC1=NN=C2N1N=C(CS2)C3=CC=C(C=C3)Br,= [ug/mL],2.9 [ug/mL] (The mean of the results at pH 7.4)
12822,709012.0,C1=CC=C(C=C1)CCC(=O)NCCC2=NC3=CC=CC=C3N2,> [ug/mL],>44 [ug/mL] (The mean of the results at pH 7.4)
12823,709047.0,C1C=NN=C1C(=O)NC2=CC=CC=C2C(=O)O,> [ug/mL],>34.7 [ug/mL] (The mean of the results at pH 7.4)
12824,709086.0,CCN1CCN(CC1)C2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)C,> [ug/mL],>50.8 [ug/mL] (The mean of the results at pH 7.4)
12825,709114.0,CCOC(=O)C1=C(C2=CC=CC=C2N=C1)NCC3=CC=CO3,= [ug/mL],11.3 [ug/mL] (The mean of the results at pH 7.4)
12826,709125.0,CCOC(=O)CN1C=NC2=C(C1=O)C(=CS2)C3=CC=C(C=C3)C,= [ug/mL],38.2 [ug/mL] (The mean of the results at pH 7.4)
12827,709126.0,CCOC(=O)C1=CN=C2C(=C1NCCN(C)C)C=CC3=CC=CC=C32,= [ug/mL],36.3 [ug/mL] (The mean of the results at pH 7.4)
12828,709147.0,C1COCCN1C(=S)NC2=CC=CC=C2F,> [ug/mL],>36 [ug/mL] (The mean of the results at pH 7.4)
