Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
27665,2312645.0,C1CCC2=NN=C(N2CC1)C3=CC=CC=C3O,= [ug/mL],23.8 [ug/mL] (The mean of the results at pH 7.4)
27666,2312758.0,COC1=CC(=CC(=C1OC)OC)C2=NN=C3N2CCCCC3,= [ug/mL],33.1 [ug/mL] (The mean of the results at pH 7.4)
27667,2312863.0,CC1(C(=C(OC2=C1C(=O)OC3=CC=CC=C32)N)C#N)C,= [ug/mL],1.1 [ug/mL] (The mean of the results at pH 7.4)
27668,2312917.0,CC1=C(C(=CC=C1)NC(=O)C2=CC=[N+](C=C2)[O-])C,> [ug/mL],>36.3 [ug/mL] (The mean of the results at pH 7.4)
27669,2312941.0,CC(C)C1=CC=C(C=C1)N=C2C3=CC=CC=C3C(=N2)N,= [ug/mL],15.4 [ug/mL] (The mean of the results at pH 7.4)
27670,2313050.0,CCCCC(=O)N=C1N(C2=C(S1)C=C(C=C2)[N+](=O)[O-])C,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
27671,2313108.0,CP(=O)(C(Cl)(Cl)Cl)NC1=CC=CC=C1,> [ug/mL],>40.9 [ug/mL] (The mean of the results at pH 7.4)
27672,2313140.0,CP(=O)(NC1=C(C=C(C=C1)Cl)Cl)OC2=CC=CC=C2,= [ug/mL],39.9 [ug/mL] (The mean of the results at pH 7.4)
27673,2313146.0,CC1=CC=CC=C1OP(=O)(N)OC2=CC=CC=C2C,> [ug/mL],>41.6 [ug/mL] (The mean of the results at pH 7.4)
27674,2313167.0,CC1=C(C(=CC=C1)NP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)C,< [ug/mL],<0.8 [ug/mL] (The mean of the results at pH 7.4)
27675,2313606.0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)OCC(=O)NN2C=NN=C2,= [ug/mL],33.5 [ug/mL] (The mean of the results at pH 7.4)
27676,2313778.0,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CN=CC=C3)OC(F)F,= [ug/mL],4.5 [ug/mL] (The mean of the results at pH 7.4)
27677,2313868.0,C[N+]1=C(OC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,= [ug/mL],24.4 [ug/mL] (The mean of the results at pH 7.4)
27678,2314215.0,C1CN(CCC1C(=O)NC2=NC=C(C=C2)Br)S(=O)(=O)C3=CC=CS3,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
27679,2314335.0,CCOC1=CC=C(C=C1)NC(=O)C2=C3CCCC3=NC4=CC=CC=C42,= [ug/mL],1.4 [ug/mL] (The mean of the results at pH 7.4)
27680,2314574.0,CCCN(CCC)CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)Cl,= [ug/mL],39.6 [ug/mL] (The mean of the results at pH 7.4)
27681,2314619.0,CC(C)(CN1CCC2=CC=CC=C2C1)NS(=O)(=O)C3=CC=CC=C3,= [ug/mL],34.8 [ug/mL] (The mean of the results at pH 7.4)
27682,2314694.0,C1COC(=CO1)C(=O)NC2=NC3=CC=CC=C3S2,= [ug/mL],29 [ug/mL] (The mean of the results at pH 7.4)
27683,2314813.0,C1=CSC(=N1)NC(=O)/C=C/C2=CC=C(O2)Br,= [ug/mL],4.3 [ug/mL] (The mean of the results at pH 7.4)
27684,2314834.0,COC1=CC(=CC(=C1OC)OC)NC(=O)NN2C=NN=C2,= [ug/mL],32.6 [ug/mL] (The mean of the results at pH 7.4)
27685,2314944.0,C1=CNC(=C1)C=NC2=CC=C(C=C2)F,= [ug/mL],11 [ug/mL] (The mean of the results at pH 7.4)
27686,2314953.0,CC1=CC(=O)C=C(N1C2=C(C=C(C=C2)F)F)C,> [ug/mL],>35.3 [ug/mL] (The mean of the results at pH 7.4)
27687,2315073.0,C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC(=CC=C3)S(=O)(=O)NCC4=CC=CC=C4,= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
27688,2315099.0,CN(CC1=CC=CC=C1)CC(=O)NC2=CC=CC(=C2)C(F)(F)F,= [ug/mL],20.8 [ug/mL] (The mean of the results at pH 7.4)
27689,2315224.0,CN(CC1=CC=CC=C1)C2=C(C(=O)N(N=C2)CC(=O)OC)Cl,> [ug/mL],>48.3 [ug/mL] (The mean of the results at pH 7.4)
27690,2315555.0,CCOC1=CC(=CC(=C1OCC)OCC)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=C(C(=NO3)C)C,> [ug/mL],>75.5 [ug/mL] (The mean of the results at pH 7.4)
27691,2315573.0,CC1=CC(=CC=C1)NC(=O)[C@@H]2CCCN2S(=O)(=O)C3=CC=C(C=C3)Cl,= [ug/mL],37.9 [ug/mL] (The mean of the results at pH 7.4)
27692,2316031.0,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)F,> [ug/mL],>58.4 [ug/mL] (The mean of the results at pH 7.4)
27693,2316430.0,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CC=N3)C=O,= [ug/mL],12.4 [ug/mL] (The mean of the results at pH 7.4)
27694,2316579.0,C1=CC(=CC(=C1)S(=O)(=O)N)N2C=NN=N2,= [ug/mL],24.3 [ug/mL] (The mean of the results at pH 7.4)
27695,2316683.0,C1CCC(=NCC1)NOC(=O)NC2=CC(=C(C=C2)Cl)[N+](=O)[O-],= [ug/mL],42.4 [ug/mL] (The mean of the results at pH 7.4)
27696,2316696.0,C1OC2=C(O1)C=C(C=C2)N3C=NN=N3,= [ug/mL],19 [ug/mL] (The mean of the results at pH 7.4)
27697,2316806.0,C1=CC=C2C(=C1)C(=NC2=NC3=CC=C(C=C3)S(=O)(=O)N)N,> [ug/mL],>45.1 [ug/mL] (The mean of the results at pH 7.4)
27698,2316976.0,C1CC(=O)N(C1=O)CCC2=CC=C(C=C2)S(=O)(=O)N,> [ug/mL],>42.3 [ug/mL] (The mean of the results at pH 7.4)
27699,2316984.0,CC(=O)N(CC1=CC=C(C=C1)OC)C2=CC=CC=C2C(=O)O,= [ug/mL],43.7 [ug/mL] (The mean of the results at pH 7.4)
27700,2317144.0,C1CCC(CC1)C(=O)NCCOC2=CC=C(C=C2)Cl,= [ug/mL],14.9 [ug/mL] (The mean of the results at pH 7.4)
27701,2317183.0,COC1=C(C=C(C=C1)NC(=O)CCCC(=O)O)Cl,> [ug/mL],>40.8 [ug/mL] (The mean of the results at pH 7.4)
27702,2317221.0,C1=COC(=C1)/C=C/C(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],= [ug/mL],3.1 [ug/mL] (The mean of the results at pH 7.4)
27703,2317308.0,COC1=C(C=C(C=C1)C2=NN=C3N2CCCCC3)OC,= [ug/mL],32.8 [ug/mL] (The mean of the results at pH 7.4)
27704,2317506.0,COC(=O)C1=NC(=NN1)NC(=O)C2=CC=C(C=C2)F,= [ug/mL],18.8 [ug/mL] (The mean of the results at pH 7.4)
27705,2317547.0,CC1=CC(=C(N1C2=C(C=CC(=C2)Cl)Cl)C)C=NCCO,= [ug/mL],29.2 [ug/mL] (The mean of the results at pH 7.4)
27706,2317993.0,C1=CC=C(C(=C1)[N+](=O)[O-])SC2C(=O)NC(=O)NC2=O,> [ug/mL],>42.2 [ug/mL] (The mean of the results at pH 7.4)
27707,2318102.0,CC1=NN(C(=C1)OC)C2=CC=C(C=C2)Cl,= [ug/mL],6.9 [ug/mL] (The mean of the results at pH 7.4)
27708,2318347.0,COC1=C(C=C(C=C1)/C=C/C(=O)ONC2=NCCCCC2)OC,> [ug/mL],>47.8 [ug/mL] (The mean of the results at pH 7.4)
27709,2318350.0,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NNC(=N2)C(=O)OC,= [ug/mL],39.6 [ug/mL] (The mean of the results at pH 7.4)
27710,2318428.0,CCOC(=O)C1=CC(=C(NC1=O)SCC(=O)N)C#N,> [ug/mL],>42.2 [ug/mL] (The mean of the results at pH 7.4)
27711,2318546.0,CC1=CC=C(C=C1)OC2=CC=C(C=C2)OCC(=O)NC3=CC=NC=C3,= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
27712,2318752.0,C1C2=CC=CC=C2C(=NS(=O)(=O)C3=CC=CC=C3)N=C4N1C=C(C=C4)Cl,= [ug/mL],2.2 [ug/mL] (The mean of the results at pH 7.4)
27713,2318828.0,C1=C(C(=C(C2=C1SC(=N2)N)F)F)F,= [ug/mL],21.7 [ug/mL] (The mean of the results at pH 7.4)
27714,2318913.0,CN1C2=CC=CC=C2SC1=NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
27715,2318917.0,CN1C2=CC=CC=C2SC1=NC(=O)C3=CC=C(C=C3)OC,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
27716,2318939.0,C1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CC=C(C=C3)C(=O)O,> [ug/mL],>47.6 [ug/mL] (The mean of the results at pH 7.4)
27717,2319014.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=C(C=C5)F,= [ug/mL],8.8 [ug/mL] (The mean of the results at pH 7.4)
27718,2319043.0,CC(C)(C)NC(=S)NC1=CC=CC(=C1)C(F)(F)F,= [ug/mL],17.1 [ug/mL] (The mean of the results at pH 7.4)
27719,2319557.0,CCOC1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,= [ug/mL],2.9 [ug/mL] (The mean of the results at pH 7.4)
27720,2319563.0,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)OCC(=O)NC3=CC=C(C=C3)Br,= [ug/mL],5.4 [ug/mL] (The mean of the results at pH 7.4)
27721,2319736.0,CC(=O)C1=CC=C(C=C1)N2C(=CN=N2)C3=CC=C(C=C3)[N+](=O)[O-],= [ug/mL],20.7 [ug/mL] (The mean of the results at pH 7.4)
27722,2319852.0,CC1=CC=C(C=C1)C2=CSC3=NS(=O)(=O)CCN23,> [ug/mL],>42.1 [ug/mL] (The mean of the results at pH 7.4)
27723,2319873.0,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)/C=C/C3=CC=CC=C3,> [ug/mL],>59.6 [ug/mL] (The mean of the results at pH 7.4)
27724,2319926.0,C1COCCN1P(=O)(C(Cl)Cl)N2CCOCC2,> [ug/mL],>45.5 [ug/mL] (The mean of the results at pH 7.4)
27725,2320102.0,CN1C(=C(C(=O)N(C1=O)C)C=NC2=CC=CC=C2)O,= [ug/mL],24 [ug/mL] (The mean of the results at pH 7.4)
27726,2320402.0,CN(C)C1=CC=CC(=C1)NC(=O)C2=CC=CO2,> [ug/mL],>34.5 [ug/mL] (The mean of the results at pH 7.4)
27727,2320430.0,CC1=NN(C(=C1)NC(=O)C2=C(C=C(C=C2)Cl)Cl)CCC#N,> [ug/mL],>48.5 [ug/mL] (The mean of the results at pH 7.4)
27728,2320452.0,CC1=NN(C(=C1)NC(=O)C2=CC=C(C=C2)[N+](=O)[O-])CCC#N,= [ug/mL],42.8 [ug/mL] (The mean of the results at pH 7.4)
27729,2320453.0,CC1=CC=C(C=C1)C(=O)NC2=CC(=NN2CCC#N)C,> [ug/mL],>40.2 [ug/mL] (The mean of the results at pH 7.4)
27730,2320869.0,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3,= [ug/mL],61.6 [ug/mL] (The mean of the results at pH 7.4)
27731,2321009.0,CC1=CC2=C(C=C1)N(C(=NC(=O)C3=CC=CS3)S2)C,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
27732,2321468.0,C1=CC=C2C(=C1)N=C(C3=CN=NN23)C(Cl)(Cl)Cl,= [ug/mL],18.1 [ug/mL] (The mean of the results at pH 7.4)
27733,2321718.0,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=O)C3=C(C=CC=C3F)F,= [ug/mL],8.4 [ug/mL] (The mean of the results at pH 7.4)
27734,2321749.0,CN1C=CC=C1C=NC2=CC=C(C=C2)N(C)C,> [ug/mL],>34.1 [ug/mL] (The mean of the results at pH 7.4)
27735,2321873.0,CC1=CC=C(O1)C(=O)CSC2=NN=NN2C3=CC=CC=C3,= [ug/mL],26 [ug/mL] (The mean of the results at pH 7.4)
27736,2321877.0,COC1=C(C=CC(=C1)C=NNC(=O)C2=CC=CC=C2N3C=CC=C3)O,> [ug/mL],>50.3 [ug/mL] (The mean of the results at pH 7.4)
27737,2322044.0,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC(=CC=C3)F,= [ug/mL],4.9 [ug/mL] (The mean of the results at pH 7.4)
27738,2322045.0,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC=CC=C3F,= [ug/mL],12.5 [ug/mL] (The mean of the results at pH 7.4)
27739,2322054.0,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC=CC=C3Br,= [ug/mL],8.1 [ug/mL] (The mean of the results at pH 7.4)
27740,2322059.0,CC1=C(N2C=CC=CC2=C1)C(=O)NC3=CC(=CC=C3)Cl,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
27741,2322061.0,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC=C(O3)[N+](=O)[O-],= [ug/mL],1.3 [ug/mL] (The mean of the results at pH 7.4)
27742,2322146.0,C1CCC(=NCC1)NS(=O)(=O)C2=CC=CC=C2Cl,> [ug/mL],>43 [ug/mL] (The mean of the results at pH 7.4)
27743,2322159.0,C1CCC(=NCC1)NS(=O)(=O)C2=CC=C(C=C2)F,> [ug/mL],>40.5 [ug/mL] (The mean of the results at pH 7.4)
27744,2322275.0,C1=CC2=NN=C(N2C=C1)SC3=C(C=C(C=C3)C(=O)O)[N+](=O)[O-],= [ug/mL],46.5 [ug/mL] (The mean of the results at pH 7.4)
27745,2322521.0,COC1=C(C(=NC(=N1)NC(=O)C2=CC=C(C=C2)F)OC)C3=CC=CC=C3,= [ug/mL],6 [ug/mL] (The mean of the results at pH 7.4)
27746,2322794.0,C1(=C(C(=NC(=C1Cl)Cl)C(=O)NN)Cl)N,= [ug/mL],38.1 [ug/mL] (The mean of the results at pH 7.4)
27747,2322891.0,CCN(CC)C1=CC(=CC=C1)OC(=O)C2=C(N=CC=C2)Cl,= [ug/mL],6.8 [ug/mL] (The mean of the results at pH 7.4)
27748,2322903.0,CN(C)C1=CC=CC(=C1)C(=O)N/C=C/N2C=NC3=C2C=CC(=C3)C(F)(F)F,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
27749,2322916.0,C\1CC(=C(/C1=C/C2=CC=C(C=C2)Cl)N3CCOCC3)C=O,= [ug/mL],32.1 [ug/mL] (The mean of the results at pH 7.4)
27750,2323119.0,C1=CC=C(C(=C1)C(=O)N/C=C/N2C=NC3=C2C=CC(=C3)C(F)(F)F)F,= [ug/mL],4.9 [ug/mL] (The mean of the results at pH 7.4)
27751,2323129.0,C1=CC=C(C=C1)C2=NN(C=C2C(=O)NC(=S)NCCO)C3=CC=CC=C3,= [ug/mL],1 [ug/mL] (The mean of the results at pH 7.4)
27752,2323178.0,CC1=NC(=CC=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C3=CC=CC=C3,= [ug/mL],11.6 [ug/mL] (The mean of the results at pH 7.4)
27753,2323364.0,CN1/C(=C/C=C(C#N)C#N)/C=CC2=CC=CC=C21,= [ug/mL],1.1 [ug/mL] (The mean of the results at pH 7.4)
27754,2323380.0,C\1CC(=C(/C1=C\C2=CC=CC=C2)N3CCOCC3)C=O,= [ug/mL],32.2 [ug/mL] (The mean of the results at pH 7.4)
27755,2323666.0,CC(=O)NC1=NC=C(S1)N=NC2=CC=CC(=C2)C(F)(F)F,= [ug/mL],1.4 [ug/mL] (The mean of the results at pH 7.4)
27756,2323687.0,CCOC1=CC=C(C=C1)S(=O)(=O)NC2=NCCCCC2,> [ug/mL],>44.5 [ug/mL] (The mean of the results at pH 7.4)
27757,2323706.0,CC(C)CCOC1=CC(=CC=C1)OCC(=O)NC2=CC=NC=C2,= [ug/mL],27.7 [ug/mL] (The mean of the results at pH 7.4)
27758,2323759.0,CCN1/C(=C/C=C(\C#N)/C(=O)OCC)/C=CC2=CC=CC=C21,= [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
27759,2323807.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=NC3=CC=C(C=C3)O,= [ug/mL],12 [ug/mL] (The mean of the results at pH 7.4)
27760,2323945.0,CC1=NN(C(=C1)NC(=NC2CC2)C3=CC=CC=C3F)C4=CC=CC=C4,= [ug/mL],44.3 [ug/mL] (The mean of the results at pH 7.4)
27761,2324360.0,C1=CC=C(C=C1)CNC(=S)NNC2=CC=CC=C2,= [ug/mL],20.6 [ug/mL] (The mean of the results at pH 7.4)
27762,2324381.0,C1CCC2=NC(=O)C3=C(N2CC1)C=CC=C3Cl,= [ug/mL],31 [ug/mL] (The mean of the results at pH 7.4)
27763,2324399.0,CC1=CSC(=N1)N2CCOCC2,= [ug/mL],12.1 [ug/mL] (The mean of the results at pH 7.4)
27764,2324488.0,CC1=NN(C(=C1)NC(=NC2CC2)C3=CC=CC=C3)C4=CC=CC=C4,= [ug/mL],27.4 [ug/mL] (The mean of the results at pH 7.4)
27765,2324588.0,CC1=CC(=C(C2=NC3=C(C=CC(=C3)Cl)C(=O)N12)C#N)C,= [ug/mL],1.3 [ug/mL] (The mean of the results at pH 7.4)
27766,2324595.0,CC1=NN(C(=C1C(=O)NCCN(C)C)Cl)C2=CC=CC=C2,= [ug/mL],32.1 [ug/mL] (The mean of the results at pH 7.4)
27767,2324649.0,CC1=NN(C(=C1C(=O)N2CCN(CC2)C)Cl)C3=CC=CC=C3,> [ug/mL],>47.8 [ug/mL] (The mean of the results at pH 7.4)
27768,2324658.0,CCOC(=O)CC1=CSC(=N1)N(C)C,= [ug/mL],25.4 [ug/mL] (The mean of the results at pH 7.4)
27769,2324824.0,CCN1C(=NC2=C1C=CC(=C2)C(=O)NNC(=S)NC(=O)C3=CC=CC=C3)C,= [ug/mL],47.1 [ug/mL] (The mean of the results at pH 7.4)
27770,2324886.0,C1CCN(C1)C(=O)/C=C/C2=CC=C(O2)C3=CC=C(C=C3)F,= [ug/mL],31.7 [ug/mL] (The mean of the results at pH 7.4)
27771,2324952.0,C1=CC=C(C=C1)C2=CN=C(N2)SCC(=O)NN,= [ug/mL],16.5 [ug/mL] (The mean of the results at pH 7.4)
27772,2325048.0,C1=CC=C(C=C1)CCNC2=NC=C(C(=N2)C(=O)O)Cl,> [ug/mL],>41.7 [ug/mL] (The mean of the results at pH 7.4)
27773,2325104.0,CC1(C2=CC=CC=C2C(=O)N(C1=O)C3=CC=CC=C3Cl)C,= [ug/mL],44.3 [ug/mL] (The mean of the results at pH 7.4)
27774,2325178.0,CC1=C(C2=CC=CC=C2N1)C=NNC(=O)C3=CC(=NC4=CC=CC=C43)C5=CN=CC=C5,= [ug/mL],3.2 [ug/mL] (The mean of the results at pH 7.4)
27775,2325403.0,CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(C=C3)N4C(=O)CCC4=O,= [ug/mL],0.3 [ug/mL] (The mean of the results at pH 7.4)
27776,2325422.0,CC1=CC=C(C=C1)S(=O)(=O)C2=CNC3=C2C=C(C=C3)OC,= [ug/mL],30.2 [ug/mL] (The mean of the results at pH 7.4)
27777,2325477.0,CC(C)(C)C(=O)NC1=NC2=C(C=C(C=C2S1)[N+](=O)[O-])OC,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
27778,2325678.0,CCOC(=O)C1=CNN(C1=O)C2=CC=C(C=C2)C,= [ug/mL],28.8 [ug/mL] (The mean of the results at pH 7.4)
27779,2325697.0,CCOC(=O)/C(=C/C1=CC=C(C=C1)OC(=O)C2=CC=NC=C2)/C(=O)C,= [ug/mL],41.8 [ug/mL] (The mean of the results at pH 7.4)
27780,2325726.0,C1=CC(=CC=C1F)S(=O)(=O)NC2=CC(=CC(=C2)C(=O)O)NS(=O)(=O)C3=CC=C(C=C3)F,> [ug/mL],>70.3 [ug/mL] (The mean of the results at pH 7.4)
27781,2325810.0,CC(C)(CNCC1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl,> [ug/mL],>52.9 [ug/mL] (The mean of the results at pH 7.4)
27782,2325958.0,CNC(=S)NC1=CC2=C(C=C1)NC(=O)N2,> [ug/mL],>33.3 [ug/mL] (The mean of the results at pH 7.4)
27783,2325960.0,CCNC(=S)NC1=CC2=C(C=C1)NC(=O)N2,> [ug/mL],>35.4 [ug/mL] (The mean of the results at pH 7.4)
27784,2325961.0,CCCCNC(=S)NC1=CC2=C(C=C1)NC(=O)N2,= [ug/mL],18.4 [ug/mL] (The mean of the results at pH 7.4)
27785,2326380.0,CCN1CCN(CC1)C(=O)/C=C/C2=CC(=C(C=C2)OC)OC,> [ug/mL],>45.7 [ug/mL] (The mean of the results at pH 7.4)
27786,2326520.0,C1CC1NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3,> [ug/mL],>46.6 [ug/mL] (The mean of the results at pH 7.4)
27787,2326533.0,C1COCCN1C2=NC(=C(S2)C=O)C3=CC=CC=C3,= [ug/mL],4.5 [ug/mL] (The mean of the results at pH 7.4)
27788,2326909.0,C1CCC2=NN=C(N2CC1)C3=CC(=CC=C3)[N+](=O)[O-],= [ug/mL],34.9 [ug/mL] (The mean of the results at pH 7.4)
27789,2326989.0,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)F)C(=O)NC4=NC=CC=N4,= [ug/mL],44.5 [ug/mL] (The mean of the results at pH 7.4)
27790,2327104.0,CC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CN=CC=C3)C,= [ug/mL],6 [ug/mL] (The mean of the results at pH 7.4)
27791,2327119.0,CN(C)C1=C2C(=C(C=C1)C#N)C=CC=C2N(C)C,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
27792,2327942.0,C1=CC=C2C(=C1)C(=O)N(S2)C3=NC=CS3,= [ug/mL],1.4 [ug/mL] (The mean of the results at pH 7.4)
27793,2328233.0,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,= [ug/mL],4.7 [ug/mL] (The mean of the results at pH 7.4)
27794,2328243.0,CC(C)(C1=CC=CC=C1NC)C2=CN(N=N2)C3=CC=C(C=C3)[N+](=O)[O-],= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
27795,2328291.0,CS(=O)(=O)N(C1CCCCC1)C(=O)NC(=O)NC2=CC=C(C=C2)Br,= [ug/mL],59.5 [ug/mL] (The mean of the results at pH 7.4)
27796,2328312.0,CS(=O)(=O)N(C1CCCCC1)C(=O)NC(=O)NC2=CC=C(C=C2)Cl,> [ug/mL],>56.1 [ug/mL] (The mean of the results at pH 7.4)
27797,2328467.0,CC1=CC=CC=C1NC(=O)C2=CC=[N+](C=C2)[O-],> [ug/mL],>34.2 [ug/mL] (The mean of the results at pH 7.4)
27798,2328600.0,C1=CC=C(C=C1)CNC(=S)NC2=CC3=C(C=C2)NC(=O)N3,= [ug/mL],7.6 [ug/mL] (The mean of the results at pH 7.4)
27799,2328662.0,CCOC(=O)CC1=CSC(=N1)N2C(=O)C3=CC=CC=C3S2,= [ug/mL],29.8 [ug/mL] (The mean of the results at pH 7.4)
27800,2329071.0,C1=CN=C(N=C1)NC(=S)NC(=O)C2=CC=C(C=C2)F,= [ug/mL],7.3 [ug/mL] (The mean of the results at pH 7.4)
27801,2329080.0,C1CCC(=NCC1)NC2=C(C(=C(C(=C2F)F)F)F)F,> [ug/mL],>41.7 [ug/mL] (The mean of the results at pH 7.4)
27802,2329081.0,C1CCC(=NCC1)NC2=C(C=CC(=C2)C(F)(F)F)Cl,> [ug/mL],>43.6 [ug/mL] (The mean of the results at pH 7.4)
27803,2329285.0,C1CC1NC(=O)C2=C(C3=C(S2)C=C(C=C3)F)Cl,= [ug/mL],9.4 [ug/mL] (The mean of the results at pH 7.4)
27804,2329362.0,C1=CC=C(C=C1)CNC(=S)NCC(=O)O,> [ug/mL],>33.6 [ug/mL] (The mean of the results at pH 7.4)
27805,2329528.0,C1=CC=C2C(=C1)C(=C(S2)C=NC3=CC(=CC=C3)[N+](=O)[O-])O,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
27806,2329637.0,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)O,> [ug/mL],>51 [ug/mL] (The mean of the results at pH 7.4)
27807,2329757.0,C1=CSC(=C1)/C=C/C(=O)NC2=NN=CS2,= [ug/mL],4.8 [ug/mL] (The mean of the results at pH 7.4)
27808,2329857.0,C1COCCN1NC(=O)C2=CC=CO2,> [ug/mL],>29.4 [ug/mL] (The mean of the results at pH 7.4)
27809,2330324.0,CC1=C(C=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=CC=N4)C,= [ug/mL],42.7 [ug/mL] (The mean of the results at pH 7.4)
27810,2330514.0,CCC1=C(C(=CC(=C1)SC#N)C)N,= [ug/mL],25.6 [ug/mL] (The mean of the results at pH 7.4)
27811,2330527.0,CC\1(C2=CC=CC=C2N(/C1=C/C(=O)C3CC3)C)C,= [ug/mL],8.3 [ug/mL] (The mean of the results at pH 7.4)
