Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
17680,869523.0,CCOC1=CC=CC=C1OCCN2CCCC2,= [ug/mL],24.1 [ug/mL] (The mean of the results at pH 7.4)
17681,869541.0,CC(C)C1=CC(=CC=C1)OCCN2CCCC2,= [ug/mL],22.9 [ug/mL] (The mean of the results at pH 7.4)
17682,869720.0,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=C(C=C(C=C3)[N+](=O)[O-])Cl,> [ug/mL],>52 [ug/mL] (The mean of the results at pH 7.4)
17683,869765.0,COC1=C(C=C(C=C1)C2=NC(=NC(=C2)C3=CC=CC=C3)NN)OC,= [ug/mL],22.2 [ug/mL] (The mean of the results at pH 7.4)
17684,869831.0,CCOC1=CC=C(C=C1)NC2=NC(=CS2)C3=CN=CC=C3,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
17685,869832.0,C1=CC(=CC=C1[N+](=O)[O-])OC2=CC3=C(C=C2)C(=O)N(C3=O)CC(=O)O,> [ug/mL],>51.3 [ug/mL] (The mean of the results at pH 7.4)
17686,869878.0,C1=CC(=CN=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-],> [ug/mL],>42.5 [ug/mL] (The mean of the results at pH 7.4)
17687,869890.0,CC(C)(CN1CCOCC1)NS(=O)(=O)C2=CC=CC=C2,= [ug/mL],38 [ug/mL] (The mean of the results at pH 7.4)
17688,869895.0,C1CCC(C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4,= [ug/mL],3.1 [ug/mL] (The mean of the results at pH 7.4)
17689,869900.0,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCCCCC3,> [ug/mL],>42.7 [ug/mL] (The mean of the results at pH 7.4)
17690,870065.0,CC1=CC=C(C=C1)S(=O)(=O)NNC(=O)C2=C(OC=C2)C,= [ug/mL],8 [ug/mL] (The mean of the results at pH 7.4)
17691,870118.0,CC1=CC(=C(C=C1)C)S(=O)(=O)N=NC2=C(NC3=CC=CC=C32)O,= [ug/mL],21.3 [ug/mL] (The mean of the results at pH 7.4)
17692,870166.0,CC(C)OC1=CC=C(C=C1)C(=O)NCC(=O)O,> [ug/mL],>35.6 [ug/mL] (The mean of the results at pH 7.4)
17693,870187.0,CC1=NC2=CC=CC=C2C(=O)N1C3=NC=C(C=C3)Br,> [ug/mL],>47.4 [ug/mL] (The mean of the results at pH 7.4)
17694,870347.0,COC1=C(C=C(C=C1)CC2=NOC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])OC,= [ug/mL],2 [ug/mL] (The mean of the results at pH 7.4)
17695,870365.0,CC1=C(C=CC(=C1)Cl)OCC(=O)NNC(=O)C2=CC=CS2,= [ug/mL],8.1 [ug/mL] (The mean of the results at pH 7.4)
17696,870389.0,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC(=CC=C2)Cl)C,> [ug/mL],>44.2 [ug/mL] (The mean of the results at pH 7.4)
17697,870404.0,CC1=C(C=CC(=C1)Cl)OCC(=O)NNC(=O)C2=CN=CC=C2,= [ug/mL],1.8 [ug/mL] (The mean of the results at pH 7.4)
17698,870495.0,C1OC2=C(O1)C=C(C=C2)NC(=O)COC3=CC=CC=C3Cl,= [ug/mL],1.2 [ug/mL] (The mean of the results at pH 7.4)
17699,870500.0,C1=COC(=C1)C(=O)NNC(=O)CC2=CC=C(C=C2)Cl,= [ug/mL],9.5 [ug/mL] (The mean of the results at pH 7.4)
17700,870529.0,C=CC(=O)OC1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O,= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
17701,870829.0,C1COCCN1NC(=O)C2=CC=C(C=C2)[N+](=O)[O-],= [ug/mL],36.8 [ug/mL] (The mean of the results at pH 7.4)
17702,870844.0,C1COCCN1NC(=O)C2=CC=C(C=C2)Br,> [ug/mL],>42.8 [ug/mL] (The mean of the results at pH 7.4)
17703,870911.0,C1=CC=C(C=C1)C(=O)COC(=O)/C=C/C2=CC(=CC=C2)[N+](=O)[O-],< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
17704,870948.0,CC1=CC(=NC2=C1C=CC=C2OC)N3CCCCCC3,= [ug/mL],33.2 [ug/mL] (The mean of the results at pH 7.4)
17705,870973.0,C1COCCN1NC(=O)C2=CC(=CC=C2)F,> [ug/mL],>33.6 [ug/mL] (The mean of the results at pH 7.4)
17706,871034.0,CC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C,= [ug/mL],3 [ug/mL] (The mean of the results at pH 7.4)
17707,871044.0,CC1=CC=C(C=C1)C(=O)NC2=NC=NN2,= [ug/mL],10.7 [ug/mL] (The mean of the results at pH 7.4)
17708,871055.0,COC1=C(C=C(C=C1)CCNC(=O)CCC2=CC=CC=C2)OC,> [ug/mL],>47 [ug/mL] (The mean of the results at pH 7.4)
17709,871201.0,CCC1=NN=C(S1)NC(=O)NC2=CC=C(C=C2)Cl,= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
17710,871238.0,CC1=C(C(=CC=C1)NS(=O)(=O)CC2=CC=CC=C2)C,= [ug/mL],35.6 [ug/mL] (The mean of the results at pH 7.4)
17711,871240.0,C1COCCN1NC(=O)C2=CC(=CC=C2)Br,> [ug/mL],>42.8 [ug/mL] (The mean of the results at pH 7.4)
17712,871256.0,C1=CC=C(C=C1)CCC(=O)NCC2=CC=NC=C2,> [ug/mL],>36 [ug/mL] (The mean of the results at pH 7.4)
17713,871259.0,CC1=C(SC(=C1C#N)NC(=O)COC2=CC=CC=C2)C,= [ug/mL],0.5 [ug/mL] (The mean of the results at pH 7.4)
17714,871326.0,COC1=CC(=CC(=C1)CNCC2=CC=CC3=CC=CC=C32)OC,= [ug/mL],34.1 [ug/mL] (The mean of the results at pH 7.4)
17715,871334.0,C1=CC(=CC=C1NC(=O)CN)Br,= [ug/mL],27.6 [ug/mL] (The mean of the results at pH 7.4)
17716,871391.0,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)NN2CCOCC2,> [ug/mL],>39.8 [ug/mL] (The mean of the results at pH 7.4)
17717,871478.0,C1=CC=C(C=C1)C2=NNC(=C2)C(C(F)F)(F)F,= [ug/mL],3.1 [ug/mL] (The mean of the results at pH 7.4)
17718,871513.0,COC1=C(C=C(C(=C1)CNCC2=CC3=C(C=C2)OCO3)[N+](=O)[O-])OC,= [ug/mL],46.6 [ug/mL] (The mean of the results at pH 7.4)
17719,871614.0,C1=CC=C(C=C1)CNC(=O)NC(=O)C2=CC=CC=C2F,= [ug/mL],21.1 [ug/mL] (The mean of the results at pH 7.4)
17720,871637.0,C1=CC(=CC=C1CC(=O)NC2=NC(=CS2)C3=CC(=C(C=C3)F)F)F,= [ug/mL],1.4 [ug/mL] (The mean of the results at pH 7.4)
17721,871700.0,CC1=CC(=NC2=C(C=CC(=C12)OC)OC)N3CCCCCC3,= [ug/mL],6.3 [ug/mL] (The mean of the results at pH 7.4)
17722,871734.0,C1CCC(C1)NC(=O)/C=C/C2=CC3=C(C=C2)OCO3,= [ug/mL],31.4 [ug/mL] (The mean of the results at pH 7.4)
17723,871782.0,C1COCCN1NC(=O)C2=C(C=C(C=C2)Cl)Cl,> [ug/mL],>41.3 [ug/mL] (The mean of the results at pH 7.4)
17724,871848.0,CC1=C(C=C(C=C1)C(=O)NC2=CC=NC=C2)[N+](=O)[O-],> [ug/mL],>38.6 [ug/mL] (The mean of the results at pH 7.4)
17725,871859.0,C1=CC=C(C=C1)CNC(=S)NC(=O)C2=CC(=CC=C2)Cl,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17726,872028.0,C1C2=CC=CC=C2C3=CC=CC=C3CN1C=O,> [ug/mL],>33.5 [ug/mL] (The mean of the results at pH 7.4)
17727,872071.0,CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3,= [ug/mL],3 [ug/mL] (The mean of the results at pH 7.4)
17728,872142.0,CC1=CC(=NO1)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-],< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
17729,872164.0,CC(C)(C)C(=O)CSC1=NC2=C(N1)C=C(C=C2)OC,= [ug/mL],30.9 [ug/mL] (The mean of the results at pH 7.4)
17730,872253.0,C1=CC=C(C=C1)CS(=O)(=O)NC2=CC(=CC=C2)F,= [ug/mL],37.6 [ug/mL] (The mean of the results at pH 7.4)
17731,872375.0,C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,= [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
17732,872476.0,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NC(=S)NC2=CC=CC=C2,> [ug/mL],>52.4 [ug/mL] (The mean of the results at pH 7.4)
17733,872481.0,CC1=CC(=CC=C1)N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)Cl,= [ug/mL],32.7 [ug/mL] (The mean of the results at pH 7.4)
17734,872494.0,CC1=CC=CC=C1N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)Cl,= [ug/mL],34.3 [ug/mL] (The mean of the results at pH 7.4)
17735,872499.0,COC(=O)CNC1=NC(=NC(=N1)Cl)NC2CCCCC2,= [ug/mL],27.7 [ug/mL] (The mean of the results at pH 7.4)
17736,872523.0,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(N=C2)C,> [ug/mL],>35.4 [ug/mL] (The mean of the results at pH 7.4)
17737,872545.0,COC1=C(C=C2C(=C1)CCN=C2C3=CC(=CC=C3)[N+](=O)[O-])OC,> [ug/mL],>46.8 [ug/mL] (The mean of the results at pH 7.4)
17738,872566.0,C1=CC=C(C=C1)NC(=O)CSCC2=C(C=CC=C2F)F,= [ug/mL],37.7 [ug/mL] (The mean of the results at pH 7.4)
17739,872598.0,C1OC2=C(O1)C=C(C=C2)CNS(=O)(=O)C3=CC=C(C=C3)C(=O)O,> [ug/mL],>50.3 [ug/mL] (The mean of the results at pH 7.4)
17740,872711.0,CC(C)CC(=O)NC1=NN=C(S1)CCC2=CC=CC=C2,= [ug/mL],1.9 [ug/mL] (The mean of the results at pH 7.4)
17741,872748.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=S)NC(C)(C)C,= [ug/mL],43.2 [ug/mL] (The mean of the results at pH 7.4)
17742,872778.0,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CS3,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17743,872783.0,C1=CC=C2C(=C1)C(=O)N(C2=O)NC(=O)C3=CC=NC=C3,= [ug/mL],27.8 [ug/mL] (The mean of the results at pH 7.4)
17744,872951.0,CC(=O)C1=CN(C(=O)C2=CC=CC=C21)C,> [ug/mL],>30.2 [ug/mL] (The mean of the results at pH 7.4)
17745,872991.0,CC(=O)NC1=NC2=CC=CC=C2N1CC3=CC=CC=C3Cl,= [ug/mL],5.2 [ug/mL] (The mean of the results at pH 7.4)
17746,873016.0,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=NC=CN=C3C=C2,= [ug/mL],3.5 [ug/mL] (The mean of the results at pH 7.4)
17747,873067.0,COC1=C(C=C(C=C1)C(=O)NC2=CC=NC=C2)[N+](=O)[O-],= [ug/mL],36 [ug/mL] (The mean of the results at pH 7.4)
17748,873118.0,C=CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CO3,= [ug/mL],21.2 [ug/mL] (The mean of the results at pH 7.4)
17749,873122.0,COC1=CC(=CC(=C1)C(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3)OC,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
17750,873142.0,COC1=C(C=C(C=C1)C(=O)NCC2=CC=CC=N2)[N+](=O)[O-],> [ug/mL],>43.1 [ug/mL] (The mean of the results at pH 7.4)
17751,873222.0,CC1=CC2=C(C=C1C)N(C3=NCCCN23)CC4=CC=C(C=C4)Cl,> [ug/mL],>48.9 [ug/mL] (The mean of the results at pH 7.4)
17752,873296.0,C1=COC(=C1)/C=C/C=C\2/C(=O)NC(=O)N(C2=O)CC3=CC=C(C=C3)F,= [ug/mL],10 [ug/mL] (The mean of the results at pH 7.4)
17753,873297.0,CC1=CC=C(O1)/C=C\2/C(=O)NC(=O)N(C2=O)CC3=CC=C(C=C3)F,= [ug/mL],11.4 [ug/mL] (The mean of the results at pH 7.4)
17754,873338.0,COC1=CC(=C(C=C1)C=C(C#N)C#N)CSC2=CC=CC=N2,= [ug/mL],2.1 [ug/mL] (The mean of the results at pH 7.4)
17755,873364.0,CC1(CC(CC(N1)(C)C)NC(=O)CC2=CC=C(C=C2)Cl)C,> [ug/mL],>46.3 [ug/mL] (The mean of the results at pH 7.4)
17756,873384.0,CCCC1=NC2=CC=CC=C2N1CC=C,> [ug/mL],>30 [ug/mL] (The mean of the results at pH 7.4)
17757,873392.0,C1=CC(=CC=C1CCNC(=O)C2=CC=C(C=C2)[N+](=O)[O-])F,= [ug/mL],4.6 [ug/mL] (The mean of the results at pH 7.4)
17758,873406.0,CC1=CC(=O)C=C(N1C2=CC=C(C=C2)Cl)C,= [ug/mL],34.8 [ug/mL] (The mean of the results at pH 7.4)
17759,873408.0,C1CN(CCN1C(=O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CO3,> [ug/mL],>49.4 [ug/mL] (The mean of the results at pH 7.4)
17760,873426.0,CC1=C(C=CC(=C1)Br)NC(=O)C2=CC=CC=C2OC,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
17761,873444.0,CC1=CC=C(C=C1)N2C=NC3=C(C2=O)C(=C(S3)C)C,= [ug/mL],0.8 [ug/mL] (The mean of the results at pH 7.4)
17762,873457.0,CC1=C(C(=NC(=N1)C2=CC=CC=C2)NC(=O)CC3=CC=CC=C3)C(=O)C,= [ug/mL],11 [ug/mL] (The mean of the results at pH 7.4)
17763,873479.0,CCOC1=CC=C(C=C1)C2=NNC(=S)O2,> [ug/mL],>33.3 [ug/mL] (The mean of the results at pH 7.4)
17764,873509.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC3=CN=CC=C3,> [ug/mL],>49.7 [ug/mL] (The mean of the results at pH 7.4)
17765,873513.0,CCOC(=O)C1=C(N=C(N=C1N)C(Cl)(Cl)Cl)C,= [ug/mL],21.7 [ug/mL] (The mean of the results at pH 7.4)
17766,873524.0,CC1=C(C(=NC(=S)N1C2=CC=C(C=C2)[N+](=O)[O-])SC)C(=O)C,= [ug/mL],48.2 [ug/mL] (The mean of the results at pH 7.4)
17767,873538.0,C1CCC(C1)C(=O)NC2=CC=CC=C2C(F)(F)F,= [ug/mL],30.4 [ug/mL] (The mean of the results at pH 7.4)
17768,873721.0,CN(C)C1=NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,= [ug/mL],1 [ug/mL] (The mean of the results at pH 7.4)
17769,873800.0,C1CCCC(CCC1)NS(=O)(=O)C2=CC=C(C=C2)F,> [ug/mL],>42.8 [ug/mL] (The mean of the results at pH 7.4)
17770,873831.0,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC3=CC=CC=C3C=C2,= [ug/mL],1.1 [ug/mL] (The mean of the results at pH 7.4)
17771,873889.0,CC1=CC(=C(C=C1)O)C2=CC(=NO2)C3=CC=C(C=C3)F,< [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
17772,873943.0,CCC(=O)NC1=C(C(=NC(=N1)C2=CC=CC=C2)SC)C(=O)C,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
17773,873977.0,COC1=CC=CC=C1N2CCN(CC2)C(=O)CC3=CC=C(C=C3)Cl,= [ug/mL],50.6 [ug/mL] (The mean of the results at pH 7.4)
17774,874212.0,C1CCC(C1)C(=O)NC2=CC=C(C=C2)C(=O)N,> [ug/mL],>34.8 [ug/mL] (The mean of the results at pH 7.4)
17775,874241.0,CCC1=NN=C(S1)NC(=O)C2=CC=C(O2)Br,= [ug/mL],10 [ug/mL] (The mean of the results at pH 7.4)
17776,874287.0,COC1=C(C=C(C=C1)CC(=O)NC2CC2)OC,> [ug/mL],>35.3 [ug/mL] (The mean of the results at pH 7.4)
17777,874389.0,COC1=C(C=C(C=C1)Cl)C(=O)NCC2=CC3=C(C=C2)OCO3,= [ug/mL],34.3 [ug/mL] (The mean of the results at pH 7.4)
17778,874440.0,C1CN(CCN1CC2=CC=CC=C2)C(=O)/C=C/C3=CC=C(C=C3)F,= [ug/mL],44.5 [ug/mL] (The mean of the results at pH 7.4)
17779,874478.0,CC1(CC(CC(N1)(C)C)NS(=O)(=O)C2=CC=C(C=C2)Cl)C,> [ug/mL],>49.6 [ug/mL] (The mean of the results at pH 7.4)
17780,874555.0,CC1=CC=CC=C1OCC2=NC(=NO2)C3=CN=CC=C3,= [ug/mL],30.2 [ug/mL] (The mean of the results at pH 7.4)
17781,874587.0,CC1=CC=C(O1)/C=C/C(=O)NCCC2=CC=CC=C2,= [ug/mL],33.9 [ug/mL] (The mean of the results at pH 7.4)
17782,874614.0,CCOC1=C(C=CC(=C1)C=O)OCC(=O)N,> [ug/mL],>33.5 [ug/mL] (The mean of the results at pH 7.4)
17783,874722.0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N3CCCCC3,> [ug/mL],>48.4 [ug/mL] (The mean of the results at pH 7.4)
17784,874744.0,CC(C)COC1=CC2=C(C=C1)NC3=C2CCC(=C)C3=O,= [ug/mL],0.8 [ug/mL] (The mean of the results at pH 7.4)
17785,874817.0,CC1=CC=C(C=C1)C2=NNC(=C2)C3=C(C=C(C=C3)OC)O,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17786,874821.0,C1=CC=C(C=C1)CCC(=O)NCC2=CC=C(C=C2)F,= [ug/mL],34.1 [ug/mL] (The mean of the results at pH 7.4)
17787,874886.0,C1C2CC3CC1CC(C2)C3NC(=O)CCC4=CC=CC=C4,= [ug/mL],34.6 [ug/mL] (The mean of the results at pH 7.4)
17788,875277.0,C1=CC=C(C=C1)SCCC(=O)NC2=CC=CC=C2Br,= [ug/mL],6.6 [ug/mL] (The mean of the results at pH 7.4)
17789,875278.0,CCOC(=O)C1=CC=C(C=C1)NC(=S)NCC2=CC=CC=C2,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17790,875288.0,CC(C)N(CC1=CC=CC=C1)C(=O)CCC2=CC=CC=C2,= [ug/mL],36.8 [ug/mL] (The mean of the results at pH 7.4)
17791,875378.0,CC1=CC(=CC=C1)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C(=O)C,= [ug/mL],7.7 [ug/mL] (The mean of the results at pH 7.4)
17792,875384.0,COC(=O)C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)F)C(=O)OC,= [ug/mL],0.7 [ug/mL] (The mean of the results at pH 7.4)
17793,875397.0,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC(=CC=C3)Br,> [ug/mL],>51.9 [ug/mL] (The mean of the results at pH 7.4)
17794,875406.0,CCOC1=CC=CC=C1N(CC(=O)N2CCCC2)S(=O)(=O)C,> [ug/mL],>49 [ug/mL] (The mean of the results at pH 7.4)
17795,875416.0,C1CCC(C1)NC(=O)CCSC2=CC=C(C=C2)Cl,= [ug/mL],32.3 [ug/mL] (The mean of the results at pH 7.4)
17796,875433.0,C1=CC=C(C=C1)NC(=O)CSCC2=CC=CC=C2Br,= [ug/mL],29.5 [ug/mL] (The mean of the results at pH 7.4)
17797,875483.0,CS(=O)(=O)N(CC(=O)N1CCCC1)C2=CC=CC=C2F,> [ug/mL],>45.1 [ug/mL] (The mean of the results at pH 7.4)
17798,875502.0,CC1=CC(=C(N1C)C)/C=C\2/C(=NN(C2=O)C3=CC=CC=C3)C,= [ug/mL],1.6 [ug/mL] (The mean of the results at pH 7.4)
17799,875700.0,C1CCCC(CC1)NC(=O)CC2=CC=C(C=C2)Cl,= [ug/mL],10.2 [ug/mL] (The mean of the results at pH 7.4)
17800,875707.0,CC1=CC(=CC=C1)N(CC(=O)OC)S(=O)(=O)C2=CC=CC=C2,= [ug/mL],41.7 [ug/mL] (The mean of the results at pH 7.4)
17801,875880.0,C1COCCN1C(=O)CC2=CC=C(C=C2)Br,= [ug/mL],38.8 [ug/mL] (The mean of the results at pH 7.4)
17802,875949.0,CCOC1=CC=CC(=C1)C(=O)NC2=CC3=CC=CC=C3C=C2,< [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
17803,875986.0,C1CCC(CC1)N(C2CCCCC2)C(=O)C3=C(C=CC=C3F)F,= [ug/mL],1 [ug/mL] (The mean of the results at pH 7.4)
17804,875995.0,CCC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17805,876010.0,CCC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC=CC3=CC=CC=C32,< [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
17806,876160.0,C/C=C/C1=CC(=C(C=C1)OC(=O)C)OC,"Insoluble in water, soluble in oil","Insoluble in water, soluble in oil"
17807,876172.0,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC=N3)NC(=O)C4=CC=CC=C4,= [ug/mL],0.3 [ug/mL] (The mean of the results at pH 7.4)
17808,876205.0,CCC(=O)NC1=CC2=NN(N=C2C=C1)C3=CC=C(C=C3)OCC,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
17809,876291.0,CCOP(=O)(C1=CC=CC=C1)C2(CC2)C#N,= [ug/mL],23 [ug/mL] (The mean of the results at pH 7.4)
17810,876330.0,CC1=CN2C(=NC(=C(C2=O)C=O)N3CCOCC3)C=C1,> [ug/mL],>41 [ug/mL] (The mean of the results at pH 7.4)
17811,876371.0,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C\3/C(=O)NC(=O)N(C3=O)C,= [ug/mL],1.1 [ug/mL] (The mean of the results at pH 7.4)
17812,876401.0,CC1=CC(=C(C=C1)OCC(=O)NNC(=O)C2=CC=CO2)C,= [ug/mL],21.9 [ug/mL] (The mean of the results at pH 7.4)
17813,876425.0,CC1=CC=C(C=C1)C(=O)NCC2=CC3=C(C=C2)OCO3,= [ug/mL],34.8 [ug/mL] (The mean of the results at pH 7.4)
17814,876437.0,C1=CC=C(C=C1)CC(=O)NC(=S)NC2=CC=C(C=C2)OC(F)F,= [ug/mL],11.2 [ug/mL] (The mean of the results at pH 7.4)
17815,876471.0,COC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2OC3=CC=CC=C3,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
17816,876500.0,COC1=C(C=C(C=C1)C2=NN(C=C2C=O)C3=CC=CC=C3)[N+](=O)[O-],< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
17817,876549.0,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CS3)/C=C/C(=O)O,= [ug/mL],39.1 [ug/mL] (The mean of the results at pH 7.4)
17818,876600.0,COC1=CC(=C(C=C1)NC(=O)C2=CC=CC=C2OC3=CC=CC=C3)OC,< [ug/mL],<0.7 [ug/mL] (The mean of the results at pH 7.4)
