Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
32668,2733001.0,CC1=CC=C(C=C1)C(C[N+](=O)[O-])SC2=CC=C(C=C2)N,= [ug/mL],21.4 [ug/mL] (The mean of the results at pH 7.4)
32669,2733017.0,CCOC(=O)CNC1=CC=C(C=C1)OC(F)(F)F,= [ug/mL],7.2 [ug/mL] (The mean of the results at pH 7.4)
32670,2733047.0,C1C(C(=O)N(C1=O)C2=CC=CC=C2)SC3=CC=CS3,= [ug/mL],41.7 [ug/mL] (The mean of the results at pH 7.4)
32671,2733053.0,CC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=CC=CS3,= [ug/mL],35 [ug/mL] (The mean of the results at pH 7.4)
32672,2733071.0,C1C(=O)N(C(S1)C2=CC=NC=C2)CC3=CC=C(C=C3)F,> [ug/mL],>43.3 [ug/mL] (The mean of the results at pH 7.4)
32673,2733073.0,C1=CC=C2C(=C1)C=C(O2)CC(=O)NCC3=CC=C(C=C3)F,= [ug/mL],5 [ug/mL] (The mean of the results at pH 7.4)
32674,2733208.0,COC(=O)[C@H](CS)N.Cl,> [ug/mL],>25.7 [ug/mL] (The mean of the results at pH 7.4)
32675,2733294.0,CCC/C=C/COC(=O)C,480.5 mg/L @ 25 °C (est),Very slightly soluble in water; Soluble in oils
32676,2733335.0,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)N=O,"Soluble (NTP, 1992)","Soluble (NTP, 1992)"
32677,2733487.0,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,Soluble in methanol,Soluble in methanol
32678,2733526.0,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,= [ug/mL],2.6 [ug/mL] (The mean of the results at pH 7.4)
32679,2733673.0,COC1=CC=C(C=C1)[C@H]2[C@H](C(=O)NC3=CC=CC=C3S2)O,= [ug/mL],6.2 [ug/mL] (The mean of the results at pH 7.4)
32680,2733749.0,CC(=O)NC1=CC=C(C=C1)C=NNC(=S)N,3.72e-04 M,
32681,2733768.0,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,41 mg/mL,41 mg/mL
32682,2733920.0,C1[C@H](NC2=CC=CC=C21)C(=O)O,= [ug/mL],6.6 [ug/mL] (The mean of the results at pH 7.4)
32683,2733928.0,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],> [ug/mL],>36 [ug/mL] (The mean of the results at pH 7.4)
32684,2733977.0,CCCC(CCOC(=O)C)SC(=O)C,516.3 mg/L @ 25 °C (est),insoluble in water; soluble in ethanol and heptane
32685,2734041.0,C(C(C(=O)[O-])O)(C(=O)[O-])O.[Cu+2],"Green to blue, odorless powder; slightly sol in water; sol in acids, alkali solns. /Trihydrate/","Green to blue, odorless powder; slightly sol in water; sol in acids, alkali solns. /Trihydrate/"
32686,2734207.0,C1=CC(=C(C=C1F)F)NC(=S)N,> [ug/mL],>28.2 [ug/mL] (The mean of the results at pH 7.4)
32687,2734640.0,C1CN(CCN1)CCN2CCOCC2,= [ug/mL],22.7 [ug/mL] (The mean of the results at pH 7.4)
32688,2734646.0,CC1=C(OC2=CC=CC=C12)C,62.2 mg/L @ 25 °C (est),"Insoluble in water, Soluble in fats"
32689,2734687.0,C(=NN)(N)N.Cl,= [ug/mL],15 [ug/mL] (The mean of the results at pH 7.4)
32690,2734799.0,C1=CC(=CC(=C1)F)NC(=S)N,> [ug/mL],>25.5 [ug/mL] (The mean of the results at pH 7.4)
32691,2734819.0,C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,0.00 M,"Solubility in water, g/100ml at 21 °C: 0.095"
32692,2734956.0,COC1=CC=C(C=C1)N.Cl,"less than 1 mg/mL at 70°F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)"
32693,2734998.0,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3C([C@H]([C@H](O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4([C@@H](C5C6([C@](C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)[C@@H](C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],"Soluble in alcohol; insoluble in acetone, chloroform, ether.",
32694,2735009.0,CCNC(=S)NCC,"1 to 5 mg/mL at 68°F (NTP, 1992)","1 to 5 mg/mL at 68 °F (NTP, 1992)"
32695,2735101.0,CN1CCC[C@H]1C2=CN=CC=C2.CN1CCC[C@H]1C2=CN=CC=C2.OS(=O)(=O)O,Soluble in water and alcohol,Soluble in water and alcohol
32696,2735111.0,CCCCCCCCCCCCCCCC(=O)[O-].[Na+],"INSOL IN WATER, SPARINGLY SOL IN COLD ALC /PALMITIC ACID/","INSOL IN WATER, SPARINGLY SOL IN COLD ALC /PALMITIC ACID/"
32697,2735122.0,C(=O)[O-].[K+],8.49 M,"SOL IN 100 CC WATER: 331 G @ 18 °C, 657 G @ 80 °C; SOL IN ALCOHOL; INSOL IN ETHER"
32698,2735277.0,C=CCN1C(=NNC1=S)C2=CC3=C(C=C2)N=CC=C3,= [ug/mL],32.8 [ug/mL] (The mean of the results at pH 7.4)
32699,2735289.0,CC(C)(C)C1=CC=C(C=C1)OC2=NC=C(C=C2)N,> [ug/mL],>36.3 [ug/mL] (The mean of the results at pH 7.4)
32700,2735324.0,CC1=NN(C(=C1[N+](=O)[O-])N)C,= [ug/mL],14.7 [ug/mL] (The mean of the results at pH 7.4)
32701,2735618.0,C1=CC=C(C(=C1)NC(=S)N)Br,> [ug/mL],>34.7 [ug/mL] (The mean of the results at pH 7.4)
32702,2735634.0,CC(C)(C)OC(=O)NCC1=NNC(=S)N1C2CC2,= [ug/mL],38.4 [ug/mL] (The mean of the results at pH 7.4)
32703,2735666.0,CC(C)(C)C1=NN(C(=C1)C(=O)O)CC2=C(C=C(C=C2)Cl)Cl,= [ug/mL],29.8 [ug/mL] (The mean of the results at pH 7.4)
32704,2735667.0,CC(C)(C)C1=NN(C(=C1)C(=O)NN)CC2=C(C=C(C=C2)Cl)Cl,= [ug/mL],32.7 [ug/mL] (The mean of the results at pH 7.4)
32705,2735670.0,CC1=C(C=C(N1CCSCCO)C(C)(C)C)C(=O)O,= [ug/mL],38.8 [ug/mL] (The mean of the results at pH 7.4)
32706,2735679.0,CC1=C(C=C(N1CCSC)C(C)(C)C)C(=O)O,= [ug/mL],31.3 [ug/mL] (The mean of the results at pH 7.4)
32707,2735686.0,CC(C)(C)C1=NN(C(=O)C1)C,= [ug/mL],14.3 [ug/mL] (The mean of the results at pH 7.4)
32708,2735746.0,CC(C)N1C2=C(C=C(C=C2)Cl)NC1=S,= [ug/mL],11 [ug/mL] (The mean of the results at pH 7.4)
32709,2735804.0,C1=CC(=CC=C1C2=CN=CN=C2N)Cl,> [ug/mL],>30.8 [ug/mL] (The mean of the results at pH 7.4)
32710,2735805.0,C1=CC(=CC=C1C2=CC=NC(=S)N2)Cl,= [ug/mL],26.7 [ug/mL] (The mean of the results at pH 7.4)
32711,2735920.0,C1=CC=C(C(=C1)OC2=C(C=CC=N2)N)F,> [ug/mL],>30.6 [ug/mL] (The mean of the results at pH 7.4)
32712,2735921.0,C1=CC(=C(N=C1)OC2=CC=C(C=C2)F)N,= [ug/mL],28.8 [ug/mL] (The mean of the results at pH 7.4)
32713,2735929.0,COC1=CC=C(C=C1)OC2=C(C=C(C=C2)C(F)(F)F)N,= [ug/mL],5.3 [ug/mL] (The mean of the results at pH 7.4)
32714,2736012.0,C1=CC(=C(C(=C1)Cl)CN(CC2=C(C=CC=C2Cl)F)O)F,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
32715,2736155.0,C1=CC2=C(C=C1C(F)(F)F)C(=O)C=C(N2)C(F)(F)F,> [ug/mL],>42.2 [ug/mL] (The mean of the results at pH 7.4)
32716,2736163.0,CSC1=NN2C(=CC(=NC2=C1C(=O)N)C(F)(F)F)C(F)(F)F,= [ug/mL],1.7 [ug/mL] (The mean of the results at pH 7.4)
32717,2736210.0,COC1=NC(=NC(=C1)C(=O)O)OC,> [ug/mL],>27.6 [ug/mL] (The mean of the results at pH 7.4)
32718,2736289.0,CC1=CC(=C(N1CC2=CC=NC=C2)C)C(=O)O,= [ug/mL],32.2 [ug/mL] (The mean of the results at pH 7.4)
32719,2736308.0,CC1=C(C(=C(O1)C)S(=O)(=O)NCC2=CC=CS2)C(=O)O,> [ug/mL],>47.3 [ug/mL] (The mean of the results at pH 7.4)
32720,2736413.0,CCOC(=O)C1=C(N=C(S1)C2=C(C=C(C=C2)Cl)Cl)O,= [ug/mL],28.2 [ug/mL] (The mean of the results at pH 7.4)
32721,2736441.0,CCOC(=O)C1=CNC(=S)N1C,> [ug/mL],>27.9 [ug/mL] (The mean of the results at pH 7.4)
32722,2736478.0,CCOC(=O)C1=NNC(=C1)C2=CC=CS2,= [ug/mL],17 [ug/mL] (The mean of the results at pH 7.4)
32723,2736515.0,CCCCC#CC1=CC(=CN=C1)C(=O)NN,> [ug/mL],>32.6 [ug/mL] (The mean of the results at pH 7.4)
32724,2736527.0,C1=C2C(=CC(=C1F)Cl)N=CN2,> [ug/mL],>25.6 [ug/mL] (The mean of the results at pH 7.4)
32725,2736671.0,CC(=O)NC1=C(C=C(C=C1)C(F)(F)F)Cl,= [ug/mL],23.1 [ug/mL] (The mean of the results at pH 7.4)
32726,2736701.0,C1=C(C=NC(=C1Cl)C(=S)N)C(F)(F)F,= [ug/mL],30.4 [ug/mL] (The mean of the results at pH 7.4)
32727,2736742.0,C1=CC(=CC(=C1)N2C=C(C(=O)NC2=O)C#N)C(F)(F)F,> [ug/mL],>42.2 [ug/mL] (The mean of the results at pH 7.4)
32728,2736807.0,COC(=O)C1=C(C=C(S1)C2=CC=CS2)N,= [ug/mL],7.2 [ug/mL] (The mean of the results at pH 7.4)
32729,2736871.0,CC1=NN(C2=NC=C(C(=C12)OC)C(=O)OC)C,= [ug/mL],24.7 [ug/mL] (The mean of the results at pH 7.4)
32730,2736877.0,C1=C(C=C(C(=C1Cl)C(=S)N)Cl)C(F)(F)F,= [ug/mL],40.6 [ug/mL] (The mean of the results at pH 7.4)
32731,2736906.0,COC(=O)CN1N=C(N=N1)N2CCOCC2,= [ug/mL],17 [ug/mL] (The mean of the results at pH 7.4)
32732,2736949.0,CN1C(=NN=C1SCC(=O)O)C2=CC3=C(C=C2)N=CC=C3,= [ug/mL],39.4 [ug/mL] (The mean of the results at pH 7.4)
32733,2737021.0,C1COCCN1C2=NC=C(C=C2)C#N,> [ug/mL],>28.4 [ug/mL] (The mean of the results at pH 7.4)
32734,2737038.0,C1=CC(=C(N=C1)OC2=C(C=C(C=C2)F)F)[N+](=O)[O-],= [ug/mL],28.3 [ug/mL] (The mean of the results at pH 7.4)
32735,2737070.0,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=NN2,= [ug/mL],11.7 [ug/mL] (The mean of the results at pH 7.4)
32736,2737121.0,C1=CC=C(C=C1)OC2=C(C=CC=N2)C(=O)N,= [ug/mL],28.8 [ug/mL] (The mean of the results at pH 7.4)
32737,2737312.0,CC1=NN=C2N1N=C(C=C2)C3=CC(=CC=C3)N(C)C(=O)C,= [ug/mL],29.2 [ug/mL] (The mean of the results at pH 7.4)
32738,2737391.0,C1CN(CCN1)C2=CC=CC3=CC=CC=C32.Cl,> [ug/mL],>37.3 [ug/mL] (The mean of the results at pH 7.4)
32739,2737419.0,CCOC(=O)C1=C(N=C(S1)C2=CC=C(C=C2)Cl)O,= [ug/mL],40.8 [ug/mL] (The mean of the results at pH 7.4)
32740,2737457.0,C1=CC=C(C(=C1)OC2=C(C=CC=N2)[N+](=O)[O-])F,> [ug/mL],>35.1 [ug/mL] (The mean of the results at pH 7.4)
32741,2737458.0,C1=CC(=C(N=C1)OC2=CC=C(C=C2)F)[N+](=O)[O-],= [ug/mL],31.6 [ug/mL] (The mean of the results at pH 7.4)
32742,2737498.0,C1=CC2=C(C(=C1)O)N=CC=C2.C1=CC2=C(C(=C1)O)N=CC=C2.[Cu],Solubility in water: none,Solubility in water: none
32743,2737539.0,C1=C(C=C(C=C1Cl)Cl)NC(=S)N,= [ug/mL],33 [ug/mL] (The mean of the results at pH 7.4)
32744,2737608.0,CCOC(=O)C1=C(SC(=C1)[N+](=O)[O-])N,= [ug/mL],4.6 [ug/mL] (The mean of the results at pH 7.4)
32745,2737623.0,CC1=C(C=CC(=C1)F)NC(=O)C,0.04 M,
32746,2737629.0,CC(=O)N[C@@H](CC1=CC=C(C=C1)OC(F)(F)F)C(=O)O,> [ug/mL],>43.7 [ug/mL] (The mean of the results at pH 7.4)
32747,2737667.0,COC1=C(C=C(C=C1)C2C(=C(OC3=C2C(=O)CCC3)N)C#N)OC,> [ug/mL],>49 [ug/mL] (The mean of the results at pH 7.4)
32748,2737693.0,C1=CC(=CC(=C1)F)NC2=NC=NC(=N2)N,= [ug/mL],30.6 [ug/mL] (The mean of the results at pH 7.4)
32749,2737722.0,CC1=CC=C(C=C1)S(=O)(=O)NCCC2=CNC3=CC=CC=C32,= [ug/mL],37.7 [ug/mL] (The mean of the results at pH 7.4)
32750,2737815.0,C1=CC(=CC=C1CNC(=S)NCC2=CC=C(C=C2)F)F,= [ug/mL],6.4 [ug/mL] (The mean of the results at pH 7.4)
32751,2737834.0,C1C(=O)N(C(=O)CO1)CCC2=CNC3=CC=CC=C32,> [ug/mL],>38.7 [ug/mL] (The mean of the results at pH 7.4)
32752,2737842.0,CN1C(C2CCCC3=CC=CC=C3C2=N1)C4=CC=C(C=C4)F,= [ug/mL],1.8 [ug/mL] (The mean of the results at pH 7.4)
32753,2737845.0,COC1=CC=C(C=C1)CN2C(SCC2=O)C3=CC=NC=C3,> [ug/mL],>45.1 [ug/mL] (The mean of the results at pH 7.4)
32754,2737851.0,CC1=CC=C(C=C1)CN2C(SCC2=O)C3=CN=CC=C3,> [ug/mL],>42.7 [ug/mL] (The mean of the results at pH 7.4)
32755,2737853.0,COC1=CC=C(C=C1)CN2CN(C(=S)SC2)CC3=CC=C(C=C3)OC,= [ug/mL],0.8 [ug/mL] (The mean of the results at pH 7.4)
32756,2737856.0,C1N(CSC(=S)N1CC2=CN=CC=C2)CC3=CN=CC=C3,> [ug/mL],>47.5 [ug/mL] (The mean of the results at pH 7.4)
32757,2737866.0,CN1C(C2CCCC3=CC=CC=C3C2=N1)C4=CC=C(C=C4)N(C)C,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
32758,2737883.0,CN1C(=NC2=CC=C(C=C2)OC)SCC(=N1)C3=CC=CC=C3,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
32759,2737885.0,CC(C)(C)C1=NN(C(=NC2=CC=C(C=C2)F)SC1)C,< [ug/mL],<0.2 [ug/mL] (The mean of the results at pH 7.4)
32760,2737887.0,CC(C)(C)C1=NN(C(=NC2=CC=CC=C2)SC1)C,= [ug/mL],2.2 [ug/mL] (The mean of the results at pH 7.4)
32761,2737888.0,C1CC(=NN(C1)C(=S)NC2=CC=C(C=C2)F)C3=CC=CC=C3,= [ug/mL],0.9 [ug/mL] (The mean of the results at pH 7.4)
32762,2737890.0,CC1=CC=C(C=C1)NC(=S)N2CCCC(=N2)C3=CC=CC=C3,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
32763,2737915.0,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(O2)N,= [ug/mL],1.5 [ug/mL] (The mean of the results at pH 7.4)
32764,2737943.0,COC1=CC=CC=C1CN2C(=S)N=NN2,= [ug/mL],23.3 [ug/mL] (The mean of the results at pH 7.4)
32765,2737945.0,CC1=CC=C(C=C1)CNC2=NCCS2,= [ug/mL],28.7 [ug/mL] (The mean of the results at pH 7.4)
32766,2737949.0,CC1=CC=C(C=C1)CNC(=S)N(C)C,> [ug/mL],>31.2 [ug/mL] (The mean of the results at pH 7.4)
32767,2737977.0,C1CN=C(SC1)NC2=CC=C(C=C2)C(F)(F)F,= [ug/mL],15.6 [ug/mL] (The mean of the results at pH 7.4)
32768,2738048.0,CC1=C(C=C(C=C1)Cl)NC(=S)N(C)N,= [ug/mL],24.6 [ug/mL] (The mean of the results at pH 7.4)
32769,2738050.0,COC1=CC=C(C=C1)N=C2N(N=C(CS2)C3=CC=C(C=C3)[N+](=O)[O-])CCO,= [ug/mL],5.5 [ug/mL] (The mean of the results at pH 7.4)
32770,2738053.0,CC1=CC=C(C=C1)C2=NN(C(=NC3=CC=C(C=C3)OC)SC2)CCO,= [ug/mL],4.4 [ug/mL] (The mean of the results at pH 7.4)
32771,2738075.0,CC1=CC(=O)NN(C1=O)CCO,= [ug/mL],18.1 [ug/mL] (The mean of the results at pH 7.4)
32772,2738077.0,C1=CC2=C(C(=O)NN(C2=O)CCO)N=C1,= [ug/mL],30.3 [ug/mL] (The mean of the results at pH 7.4)
32773,2738100.0,CSCC(CN1C(=O)C2=CC(=C(C=C2C(=O)N1)Cl)Cl)O,= [ug/mL],41.7 [ug/mL] (The mean of the results at pH 7.4)
32774,2738114.0,CCSC(=S)C1=C(NN(C1=O)C2=CC=CC=C2)C,= [ug/mL],31.3 [ug/mL] (The mean of the results at pH 7.4)
32775,2738123.0,C1=CC=C(C=C1)CSC[C@H](C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])N,= [ug/mL],36.3 [ug/mL] (The mean of the results at pH 7.4)
32776,2738140.0,C1=CC(=CC=C1C(F)(F)F)NC(=O)C2=CC3=C(C=C2)N=CS3,= [ug/mL],4.6 [ug/mL] (The mean of the results at pH 7.4)
32777,2738145.0,C1CCC(CC1)(CC(=O)NCC2=CC(=CC=C2)Cl)CC(=O)O,> [ug/mL],>48.6 [ug/mL] (The mean of the results at pH 7.4)
32778,2738146.0,C1CCC(CC1)(CC(=O)NCC2=CC=C(C=C2)Cl)CC(=O)O,> [ug/mL],>48.6 [ug/mL] (The mean of the results at pH 7.4)
32779,2738154.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)C3COC4=CC=CC=C4O3,= [ug/mL],46.2 [ug/mL] (The mean of the results at pH 7.4)
32780,2738169.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNS(=O)(=O)C3=CC=CC=C3,= [ug/mL],44 [ug/mL] (The mean of the results at pH 7.4)
32781,2738171.0,CC1=CC=C(C=C1)S(=O)(=O)NCC2=C(ON=C2C3=CC=CC=C3)C,= [ug/mL],40.9 [ug/mL] (The mean of the results at pH 7.4)
32782,2738172.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNS(=O)(=O)C3=C(C=C(C=C3)F)F,= [ug/mL],51.6 [ug/mL] (The mean of the results at pH 7.4)
32783,2738173.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNS(=O)(=O)C3=CC(=CC=C3)Cl,= [ug/mL],36.5 [ug/mL] (The mean of the results at pH 7.4)
32784,2738188.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNS(=O)(=O)C3=C(C=C(C=C3)OC)OC,= [ug/mL],4.4 [ug/mL] (The mean of the results at pH 7.4)
32785,2738193.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC(=CC=C3)Cl,= [ug/mL],1.8 [ug/mL] (The mean of the results at pH 7.4)
32786,2738194.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC=CC=C3,> [ug/mL],>46.1 [ug/mL] (The mean of the results at pH 7.4)
32787,2738197.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC(=CC=C3)OC,= [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
32788,2738198.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=C(C=C(C=C3)F)F,= [ug/mL],4.1 [ug/mL] (The mean of the results at pH 7.4)
32789,2738199.0,CC1=CC(=CC(=C1)NC(=O)NCC2=C(ON=C2C3=CC=CC=C3)C)C,= [ug/mL],0.8 [ug/mL] (The mean of the results at pH 7.4)
32790,2738200.0,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC=C(C=C3)C(F)(F)F,= [ug/mL],0.4 [ug/mL] (The mean of the results at pH 7.4)
32791,2738210.0,CC1=CC(=CC(=C1)NC(=O)C2CCN(CC2)C(=O)C)C,> [ug/mL],>41.2 [ug/mL] (The mean of the results at pH 7.4)
32792,2738229.0,CC(C)NC(=S)N1CCCN(CC1)C2=C(C=CC=N2)[N+](=O)[O-],> [ug/mL],>48.5 [ug/mL] (The mean of the results at pH 7.4)
32793,2738232.0,C1=CC(=CC(=C1)NC(=O)NNC(=O)C2=CC=CN2)C(F)(F)F,= [ug/mL],33.4 [ug/mL] (The mean of the results at pH 7.4)
32794,2738239.0,CCC1=C(NC(=C1C)C)C(=O)OCC2=CC=CC=C2,= [ug/mL],1.3 [ug/mL] (The mean of the results at pH 7.4)
32795,2738268.0,C1CCC(CC1)(CC(=O)NCC2=CC=C(C=C2)F)CC(=O)O,> [ug/mL],>46.1 [ug/mL] (The mean of the results at pH 7.4)
32796,2738269.0,COC1=CC=C(C=C1)CNC(=O)CC2(CCCCC2)CC(=O)O,> [ug/mL],>47.9 [ug/mL] (The mean of the results at pH 7.4)
32797,2738271.0,C1CCC(CC1)(CC(=O)NCC2=CC=C(C=C2)C(F)(F)F)CC(=O)O,> [ug/mL],>53.6 [ug/mL] (The mean of the results at pH 7.4)
32798,2738272.0,C1CCC(CC1)(CC(=O)NCC2=CC=NC=C2)CC(=O)O,> [ug/mL],>43.6 [ug/mL] (The mean of the results at pH 7.4)
32799,2738275.0,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)F)C3=CN=CC=C3,> [ug/mL],>46 [ug/mL] (The mean of the results at pH 7.4)
32800,2738276.0,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CN=CC=C3,> [ug/mL],>48.4 [ug/mL] (The mean of the results at pH 7.4)
32801,2738278.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C3=CN=CC=C3,> [ug/mL],>45.4 [ug/mL] (The mean of the results at pH 7.4)
32802,2738279.0,C1CC(N(C1)C(=O)NC2=CC=CC=C2F)C3=CN=CC=C3,= [ug/mL],40.9 [ug/mL] (The mean of the results at pH 7.4)
32803,2738281.0,C1CC(N(C1)C(=O)NC2=CC=CC=C2C(F)(F)F)C3=CN=CC=C3,> [ug/mL],>50.3 [ug/mL] (The mean of the results at pH 7.4)
32804,2738284.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=CC=C3F,> [ug/mL],>39.6 [ug/mL] (The mean of the results at pH 7.4)
32805,2738285.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=C(C=C3)F,> [ug/mL],>39.6 [ug/mL] (The mean of the results at pH 7.4)
32806,2738286.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=CC=C3Cl,= [ug/mL],38.1 [ug/mL] (The mean of the results at pH 7.4)
32807,2738287.0,C1CN2CCC1C(C2)OC(=O)NC3=CC(=CC=C3)Cl,= [ug/mL],3.6 [ug/mL] (The mean of the results at pH 7.4)
32808,2738288.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=C(C=C3)Cl,= [ug/mL],40.5 [ug/mL] (The mean of the results at pH 7.4)
32809,2738289.0,CC1=CC(=CC=C1)NC(=O)OC2CN3CCC2CC3,> [ug/mL],>39.1 [ug/mL] (The mean of the results at pH 7.4)
32810,2738290.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=CC(=C3)C(F)(F)F,> [ug/mL],>47.1 [ug/mL] (The mean of the results at pH 7.4)
32811,2738291.0,C1CN2CCC1C(C2)OC(=O)NC3=CC=C(C=C3)C(F)(F)F,= [ug/mL],45.1 [ug/mL] (The mean of the results at pH 7.4)
32812,2738297.0,C1CCC(CC1)(CC(=O)NCC2=CSC(=N2)C3=CC=CS3)CC(=O)O,= [ug/mL],44.9 [ug/mL] (The mean of the results at pH 7.4)
32813,2738299.0,C1CCC(CC1)(CC(=O)NCC2=CC(=CC3=C2OCOC3)F)CC(=O)O,> [ug/mL],>54.8 [ug/mL] (The mean of the results at pH 7.4)
32814,2738302.0,C1CCC(CC1)(CC(=O)NCC2=CC=CC=N2)CC(=O)O,> [ug/mL],>43.6 [ug/mL] (The mean of the results at pH 7.4)
32815,2738305.0,C1CCC(CC1)(CC(=O)NCC2=CC=C(C=C2)C3=CC=CS3)CC(=O)O,= [ug/mL],43.3 [ug/mL] (The mean of the results at pH 7.4)
32816,2738308.0,C1CCC(CC1)(CC(=O)NC2=C(C=CC(=C2)F)Cl)CC(=O)O,> [ug/mL],>49.2 [ug/mL] (The mean of the results at pH 7.4)
32817,2738310.0,C1CCC(CC1)(CC(=O)NC2=CC3=C(C=C2)OCCCO3)CC(=O)O,= [ug/mL],50.6 [ug/mL] (The mean of the results at pH 7.4)
