Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
54074,6292363.0,CC1=CC(=C(C=C1)S(=O)(=O)/N=C(/C2=CC=CC=C2)\N(C)C)C,>47.5 [ug/mL] (The mean of the results at pH 7.4),
54075,6292402.0,CC1=CC(=C(C=C1)C)S(=O)(=O)/N=C(\C2=CC=CC=C2)/NC3=CC=CC=C3,17.2 [ug/mL] (The mean of the results at pH 7.4),
54076,6292584.0,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C2=C(C=CS2)N3C=CC=C3,1.4 [ug/mL] (The mean of the results at pH 7.4),
54077,6293290.0,C1CC(CC=C1)/C=N\NC(=O)C2=CC=C(O2)Br,40.2 [ug/mL] (The mean of the results at pH 7.4),
54078,6293570.0,CN(C)/C=N/C1=C(C2=C(S1)CCCC2)C(=O)N,19.4 [ug/mL] (The mean of the results at pH 7.4),
54079,6295008.0,CC1=CC=C(C=C1)C(=O)N/N=C\2/C(=CC3=CC=CC=C3O2)C(=O)N,1.1 [ug/mL] (The mean of the results at pH 7.4),
54080,6295152.0,COC1=CC=C(C=C1)/C=C/C(=O)NCCCN2CCCCCC2,>47.5 [ug/mL] (The mean of the results at pH 7.4),>47.5 [ug/mL] (The mean of the results at pH 7.4)
54081,6295221.0,COC1=CC=C(C=C1)/C=C/C(=O)NCCCN2CCCC2,>43.3 [ug/mL] (The mean of the results at pH 7.4),>43.3 [ug/mL] (The mean of the results at pH 7.4)
54082,6295235.0,CC1=CC(=C(C=C1)NC(=S)N/N=C/2\CC3C2C=CC3)C,27.2 [ug/mL] (The mean of the results at pH 7.4),
54083,6295467.0,CC1=CC(=CC=C1)OCC(=O)NCC(=O)N/N=C(/C)\C2=CC=CO2,3.3 [ug/mL] (The mean of the results at pH 7.4),
54084,6295685.0,CCC/C(=C/1\C(=NC)CC(CC1=O)(C)C)/NOCC=C,34.9 [ug/mL] (The mean of the results at pH 7.4),34.9 [ug/mL] (The mean of the results at pH 7.4)
54085,6295838.0,C/C(=N/NC(=O)CNC(=O)C1=CN=CC=C1)/C2=CC=CO2,>42.9 [ug/mL] (The mean of the results at pH 7.4),
54086,6295909.0,CC1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=CC(=C2)S(=O)(=O)N)O,42.2 [ug/mL] (The mean of the results at pH 7.4),42.2 [ug/mL] (The mean of the results at pH 7.4)
54087,6296250.0,CC1=CC(=C(N1C)C)C(=O)COC(=O)/C=C/C2=CC=CO2,12.9 [ug/mL] (The mean of the results at pH 7.4),12.9 [ug/mL] (The mean of the results at pH 7.4)
54088,6297673.0,C1CCC(=NCC1)NS(=O)(=O)C2=CC=CC(=C2)NC(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-],11.5 [ug/mL] (The mean of the results at pH 7.4),11.5 [ug/mL] (The mean of the results at pH 7.4)
54089,6298398.0,CC1CC(C(CN1/C=C/C=O)C)OC(=O)C2=CC=CC=C2,>43.1 [ug/mL] (The mean of the results at pH 7.4),>43.1 [ug/mL] (The mean of the results at pH 7.4)
54090,6298791.0,C1=CC=C(C(=C1)CN2C=CC=C2/C(=N\O)/N)[N+](=O)[O-],>39 [ug/mL] (The mean of the results at pH 7.4),
54091,6299193.0,CC1CC2=CC=CC=C2N1C(=O)/C=C/C3=CC(=CC=C3)F,6.2 [ug/mL] (The mean of the results at pH 7.4),6.2 [ug/mL] (The mean of the results at pH 7.4)
54092,6299424.0,CCCCCCCC(=O)N/N=C(\C)/C1=CC=C(C=C1)N,28.5 [ug/mL] (The mean of the results at pH 7.4),
54093,6299444.0,CC(C1CC2CCC1C2)NC(=O)/C=C/C3=CC=CC=C3[N+](=O)[O-],1.2 [ug/mL] (The mean of the results at pH 7.4),1.2 [ug/mL] (The mean of the results at pH 7.4)
54094,6300106.0,C1=CC=NC(=C1)/C(=C/C2=CNC3=C2C=C(C=C3)Br)/C#N,0.8 [ug/mL] (The mean of the results at pH 7.4),0.8 [ug/mL] (The mean of the results at pH 7.4)
54095,6300825.0,C/C(=N\OCC1=CC=C(C=C1)C#N)/C2=CC=CC=C2,<0.3 [ug/mL] (The mean of the results at pH 7.4),
54096,6301087.0,CC1=CC=C(C=C1)S(=O)(=O)/N=C(\C2=CC=CC=C2)/NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],5.9 [ug/mL] (The mean of the results at pH 7.4),
54097,6302332.0,COC1=CC(=CC(=C1O)CC=C)/C=C/2\C(=O)N(C(=O)N2)CC(=O)OC,11.9 [ug/mL] (The mean of the results at pH 7.4),11.9 [ug/mL] (The mean of the results at pH 7.4)
54098,6305177.0,C/C=C/1\CC(C(C(=O)OC/C/2=C/CN(CCC(C2=O)OC1=O)C)(C)O)C,"Readily soluble in ethyl acetate and chloroform; less soluble in water, ethanol, acetone and benzene",
54099,6305399.0,COC1=C(C(=CC=C1)OC)C(=O)O/N=C(/C2=CC=NC=C2)\N,42.2 [ug/mL] (The mean of the results at pH 7.4),
54100,6305584.0,CN(C)/C=C/C(=O)C1=C(C=CC(=C1)N2CCOCC2)[N+](=O)[O-],>45.8 [ug/mL] (The mean of the results at pH 7.4),>45.8 [ug/mL] (The mean of the results at pH 7.4)
54101,6305743.0,COCCCNC1=C(N=C(O1)/C=C/C2=CC=CC=C2)C#N,3.7 [ug/mL] (The mean of the results at pH 7.4),3.7 [ug/mL] (The mean of the results at pH 7.4)
54102,6306482.0,C1C/C(=N/NC2=CC=C(C=C2)Cl)/CC(=O)C1,18.1 [ug/mL] (The mean of the results at pH 7.4),
54103,6306732.0,CC/C=C/CCOC=O,"soluble in alcohol, propylene glycol, most fixed oils;  practically insoluble in water","soluble in alcohol, propylene glycol, most fixed oils;  practically insoluble in water"
54104,6310010.0,C\1CN2C(=NC3=C(C2=O)C=CC(=C3)C(=O)O)/C1=C/C4=CC(=CC=C4)O,>50.1 [ug/mL] (The mean of the results at pH 7.4),>50.1 [ug/mL] (The mean of the results at pH 7.4)
54105,6310289.0,C1=CC(=CN=C1)/C=C(/C(=O)C2=C(C=C(C=C2)Cl)Cl)\N3C=CN=C3,>51.6 [ug/mL] (The mean of the results at pH 7.4),>51.6 [ug/mL] (The mean of the results at pH 7.4)
54106,6311448.0,CNC1=C(C=C(C=C1)/C=C(\C#N)/C(=O)NC2=CC=CC=N2)[N+](=O)[O-],2.8 [ug/mL] (The mean of the results at pH 7.4),2.8 [ug/mL] (The mean of the results at pH 7.4)
54107,6314190.0,COC1=CC=CC=C1/C=C/2\C(=O)NC(=S)N(C2=O)C3=CC=CC=C3,>50.8 [ug/mL] (The mean of the results at pH 7.4),>50.8 [ug/mL] (The mean of the results at pH 7.4)
54108,6321206.0,C[C@@H]1CCN([C@@H](C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,"In water, 51.35 mg/L at 25 °C (est)",
54109,6321266.0,C(CCCN=C(N)N)CCC(=O)N[C@@H](C(=O)NCCCCNCCCN)O,H2O > 100 (mg/mL),H2O > 100 (mg/mL)
54110,6321303.0,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.O.OP(=O)(O)O.OP(=O)(O)O,"greater than or equal to 100 mg/mL at 61 Â°F (NTP, 1992)","greater than or equal to 100 mg/mL at 61 °F (NTP, 1992)"
54111,6321340.0,CC[C@@H]1[C@H](C=C(C=CC(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,"In water, 1.5X10-2 mg/L at 25 °C (est)",
54112,6321361.0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O,Insoluble,Insoluble
54113,6321388.0,C/C=C(/C)\C(=O)O[C@H]1CCN2[C@@H]1C(=CC2)COC(=O)[C@]([C@H](C)OC)(C(C)(C)O)O,"less than 0.1 mg/mL at 68 °F (NTP, 1992)","less than 0.1 mg/mL at 68 °F (NTP, 1992)"
54114,6321400.0,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H](C34CO4)O2)O)OC(=O)C)C)COC(=O)C,"In water, 95.9 mg/L at 25 °C (est)","Freely soluble in ethyl alcohol, ethyl acetate, chloroform, DMSO, and other organic solvents; slightly sol in petroleum ether; very slightly soluble in water."
54115,6321404.0,C/[N+](=N\CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/[O-],"READILY SOL IN WATER & DILUTE ETHANOL; INSOL IN BENZENE, CHLOROFORM, ETHYL ACETATE, ACETONE; SPARINGLY SOL IN ABSOLUTE ETHANOL","READILY SOL IN WATER & DILUTE ETHANOL; INSOL IN BENZENE, CHLOROFORM, ETHYL ACETATE, ACETONE; SPARINGLY SOL IN ABSOLUTE ETHANOL"
54116,6321405.0,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2O,"In water, 738 mg/L at 25 Â°C","In water, 7.38X10-4 mg/L at 25 Â°C /l-Isoborneol/"
54117,6321416.0,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CC=CO3)COC(=O)N,"In water, 107 mg/L at 25 °C (est)",Insoluble in water
54118,6321424.0,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,Insoluble,Insoluble
54119,6321940.0,COC1=CC(=CC(=C1OC)OC)/C=N/NC(=O)C2=CC=NC=C2,26 [ug/mL] (The mean of the results at pH 7.4),
54120,6323022.0,C1OC2=C(O1)C=C(C=C2)C(=O)N/N=C/C3=CN=CC=C3,36.5 [ug/mL] (The mean of the results at pH 7.4),
54121,6323091.0,CC1=CC(=NC(=N1)N/N=C/C2=CC=CC=C2Cl)C,3.5 [ug/mL] (The mean of the results at pH 7.4),
54122,6323092.0,CC1=CC=C(C=C1)/C=N/NC2=NC(=CC(=N2)C)C,21 [ug/mL] (The mean of the results at pH 7.4),
54123,6323289.0,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@@H]([C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@H](CC(=O)CC3=NC(=CO3)C2=O)O)/C)C)C(C)C,"In water, 26.88 mg/L at 25 °C (est)",
54124,6323481.0,CCCC(=O)O[C@H](COC(=O)CC)COP(=O)(O)OC[C@@H](C(=O)O)N,3.70e+00 g/L,3.70e+00 g/L
54125,6323808.0,CC1=CC(=NC(=N1)Cl)OC2=NN=C(C=C2)OC,34.2 [ug/mL] (The mean of the results at pH 7.4),34.2 [ug/mL] (The mean of the results at pH 7.4)
54126,6323881.0,CCN\1C(=O)/C(=C\N(C)C)/S/C1=N\S(=O)(=O)C2=CC=CC=C2,49.3 [ug/mL] (The mean of the results at pH 7.4),
54127,6323985.0,C1C(C2=C(C3=CC=CC=C3NC2=O)OC1=O)C4=CC=CC=C4F,11.4 [ug/mL] (The mean of the results at pH 7.4),11.4 [ug/mL] (The mean of the results at pH 7.4)
54128,6324103.0,C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3NC2=O,3.9 [ug/mL] (The mean of the results at pH 7.4),3.9 [ug/mL] (The mean of the results at pH 7.4)
54129,6324196.0,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)NC2=CC(=C(C=C2)F)Cl,>50.1 [ug/mL] (The mean of the results at pH 7.4),>50.1 [ug/mL] (The mean of the results at pH 7.4)
54130,6324404.0,CC1=CC(=CC2=C1NC(=O)C=C2C)S(=O)(=O)N3CCCCC3,2.6 [ug/mL] (The mean of the results at pH 7.4),2.6 [ug/mL] (The mean of the results at pH 7.4)
54131,6324455.0,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32,<0.4 [ug/mL] (The mean of the results at pH 7.4),<0.4 [ug/mL] (The mean of the results at pH 7.4)
54132,6324599.0,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)/C(=C/3\C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)/C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+],1mg/mL,1mg/mL
54133,6324605.0,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](CC([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,"In water, 2.37 mg/L at 25 °C (est)",
54134,6324616.0,C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,Insoluble,Insoluble
54135,6324647.0,CC1=CNC(=C1C(=O)O[C@@H](C)C2=CC[C@@]34[C@@]2(C[C@H]([C@@]56C3=CC[C@H]7[C@@]5(CC[C@](C7)(O6)O)C)O)CN(CCO4)C)C,"In water, 2.8 mg/L at 25 °C (est)",
54136,6324668.0,C([C@@]1([C@H]2[C@@H]3[C@H](N=C(N[C@@]34[C@H]([C@@H]1O[C@]([C@H]4O)(O2)O)O)N)O)O)O,"In water, 1.0X10+6 mg/L at 25 °C /miscible/ (est)",
54137,6324671.0,CC[C@@]1(CC2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,"WHITE TO SLIGHTLY YELLOW, AMORPHOUS OR CRYSTALLINE POWDER; ODORLESS, HYGROSCOPIC; FREELY SOL IN WATER /VINCRISTINE SULFATE USP/","WHITE TO SLIGHTLY YELLOW, AMORPHOUS OR CRYSTALLINE POWDER; ODORLESS, HYGROSCOPIC; FREELY SOL IN WATER /VINCRISTINE SULFATE USP/"
54138,6325507.0,C/C=C(/C)\C(=O)O[C@H]1CCN2[C@@H]1C(=CC2)COC(=O)[C@@]([C@@H](C)OC)(C(C)(C)O)O,"less than 0.1 mg/mL at 68 °F (NTP, 1992)","less than 0.1 mg/mL at 68 °F (NTP, 1992)"
54139,6325610.0,CC1=C2C3=C(C4=CNC5=C(C(=O)C(=O)C(=C45)C3=CN2)C)C(=O)C1=O,3.397e+005 mg/L @ 25 °C (est),
54140,6326497.0,CC1=CC=C(C=C1)NC(=O)O/N=C/C2=CC=C(C=C2)Br,1.4 [ug/mL] (The mean of the results at pH 7.4),
54141,6326719.0,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,"Sol in lower alcohols, acetone, ethyl acetate, water. Moderately sol in chloroform. Slightly sol in ether, benzene.","Sol in lower alcohols, acetone, ethyl acetate, water. Moderately sol in chloroform. Slightly sol in ether, benzene."
54142,6326947.0,CCOCC[PH+](CCOCC)CC[PH+](CCOCC)CCOCC.CCOCC[PH+](CCOCC)CC[PH+](CCOCC)CCOCC.O=[99Tc]=O,Soluble,
54143,6326954.0,[Ge],"INSOL IN WATER, HYDROCHLORIC ACID, DIL ALKALI HYDROXIDES","INSOL IN WATER, HYDROCHLORIC ACID, DIL ALKALI HYDROXIDES"
54144,6326970.0,[Se],"Insoluble (NIOSH, 2022)","Insoluble (NIOSH, 2024)"
54145,6326975.0,O=P(=O)OP(=O)=O,SOL IN SULFURIC ACID; INSOL IN ACETONE & AMMONIA,SOL IN SULFURIC ACID; INSOL IN ACETONE & AMMONIA
54146,6326996.0,O[PH+]=O,Miscible with water,
54147,6327054.0,C1CCC(CC1)[Sn](C2CCCCC2)C3CCCCC3.O,"Insoluble (NIOSH, 2022)",
54148,6327114.0,CO[P+](=O)OC,"greater than or equal to 100 mg/mL at 67.1 °F (NTP, 1992)",Soluble in water; miscible with most organic solvents
54149,6327182.0,[Te],"Insoluble (NIOSH, 2022)","Insoluble (NIOSH, 2024)"
54150,6327386.0,C[Si](Cl)Cl,"Sol in benzene, ether, heptane","Sol in benzene, ether, heptane"
54151,6327428.0,CO[Si](OC)OC,Hydrolyzes rapidly in water,Hydrolyzes rapidly in water
54152,6327514.0,CCCCC(CC)CO[P+](=O)OCC(CC)CCCC,"Insoluble in water, hydrolyzes very slowly; miscible with most common organic solvents","Insoluble in water, hydrolyzes very slowly; miscible with most common organic solvents"
54153,6327594.0,C(=N)(N)[Se],Very soluble in water.,Very soluble in water.
54154,6327654.0,CCO[P+](=O)OCC,Soluble in water,Soluble in water
54155,6327657.0,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,"less than 1 mg/mL at 70 °F (NTP, 1992)",
54156,6328051.0,CC[As]CC,"Very sol in ether, benzene; sol in alcohol, acetone","Very sol in ether, benzene; sol in alcohol, acetone"
54157,6328154.0,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na],Yields a viscous colloidal solution with water. Insoluble in ethanol,
54158,6328182.0,C/C(=N\N=C(N)N)/C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)/C(=N/N=C(N)N)/C,"Insoluble (NTP, 1992)",
54159,6328534.0,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)/C(=C\3/C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)/C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+],1mg/mL,1mg/mL
54160,6328657.0,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O,"In water, 23 mg/L at 25 °C (est)",
54161,6331297.0,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na],"greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)",
54162,6333901.0,CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],Insoluble in water,
54163,6335411.0,C[C@@H]1CCN([C@@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,"In water, 51.35 mg/L at 25 °C (est)",
54164,6335986.0,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,1.85e-01 g/L,
54165,6341368.0,C/C(=C\CN1C2=C(N=C1N3CCCC3)N(C(=O)N(C2=O)C)C)/Cl,40.9 [ug/mL] (The mean of the results at pH 7.4),40.9 [ug/mL] (The mean of the results at pH 7.4)
54166,6346448.0,C/C(=N/OC(=O)C1CC1)/C2=CC(=NO2)C3=CC=C(C=C3)Cl,0.4 [ug/mL] (The mean of the results at pH 7.4),
54167,6346588.0,CC1=CC(=NN1C(=O)/C(=N/NC2=CC(=CC(=C2)Cl)Cl)/C#N)C,7.1 [ug/mL] (The mean of the results at pH 7.4),
54168,6346606.0,C/C(=C\C(=O)C1=CC=C(S1)Cl)/N(C)C,>34.5 [ug/mL] (The mean of the results at pH 7.4),>34.5 [ug/mL] (The mean of the results at pH 7.4)
54169,6347538.0,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,"In water, 0.46 mg/L at 25 °C (est)",
54170,6352010.0,CCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCC[C@H]3C(=O)O,>51.8 [ug/mL] (The mean of the results at pH 7.4),>51.8 [ug/mL] (The mean of the results at pH 7.4)
54171,6352291.0,C1C[C@H](N(C1)C(=O)COC2=CC3=C(C=C2)C4=C(CCC4)C(=O)O3)C(=O)O,>53.6 [ug/mL] (The mean of the results at pH 7.4),>53.6 [ug/mL] (The mean of the results at pH 7.4)
54172,6356856.0,C[C@@H](C(=O)O)NC(=O)CCCN1C(=O)C2=CC=CC=C2N=N1,22 [ug/mL] (The mean of the results at pH 7.4),22 [ug/mL] (The mean of the results at pH 7.4)
54173,6357179.0,C[C@@H](C(=O)O)NC(=O)CCN1C(=O)C2=CC=CC=C2N=N1,29.8 [ug/mL] (The mean of the results at pH 7.4),29.8 [ug/mL] (The mean of the results at pH 7.4)
54174,6363106.0,C1=CC(=CC=C1N)S(=O)(=O)/N=C\2/N(C=CS2)CC(=O)N,>46.9 [ug/mL] (The mean of the results at pH 7.4),
54175,6364656.0,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,"LEMON TO AMBER COLORED, OILY LIQUID; VERY SOL IN WATER PRODUCING AN ODORLESS & NEARLY COLORLESS SOLN /USP/","LEMON TO AMBER COLORED, OILY LIQUID; VERY SOL IN WATER PRODUCING AN ODORLESS & NEARLY COLORLESS SOLN /USP/"
54176,6364671.0,CC/C=C\CC/C=C/C(OCC)OCC,"insoluble in water; soluble in organic solvents, oils","insoluble in water; soluble in organic solvents, oils"
54177,6364736.0,CSC1=N/C(=C/C2=CN=CC=C2)/C(=O)N1CC3=CC=CC=C3,5.2 [ug/mL] (The mean of the results at pH 7.4),5.2 [ug/mL] (The mean of the results at pH 7.4)
54178,6364737.0,CSC1=N/C(=C/C2=CN=CC=C2)/C(=O)N1CC3=CC=C(C=C3)Cl,1.1 [ug/mL] (The mean of the results at pH 7.4),1.1 [ug/mL] (The mean of the results at pH 7.4)
54179,6364887.0,CS/C(=N/C(=S)NC1=CC(=CC=C1)Cl)/N,31.4 [ug/mL] (The mean of the results at pH 7.4),
54180,6365145.0,CCC(=O)/C=C/C=O,2.028e+004 mg/L @ 25 °C (est),
54181,6365451.0,CCCCCC/C=C/COC(=O)C,Very slightly soluble in water,Very slightly soluble in water
54182,6365540.0,C1CCCCC/C=C/C(=O)CCCCC1,1.654 mg/L @ 25 °C (est),
54183,6365701.0,CCCCCCCC/C=C/OC,13.78 mg/L @ 25 °C (est),Soluble in non-polar solvents; insoluble in water
54184,6365761.0,C/C=C/CC/C=C/C=O,951.7 mg/L @ 25 °C (est),Soluble in fat; Insoluble in water
54185,6365780.0,CC/C=C/C/C=C/C=C/C(=O)OCC,Soluble in water;,Soluble in water;
54186,6366072.0,CCCCCCOC(=O)C(C)/C=C/C,"insoluble in water, soluble in alcohol and fixed oils","insoluble in water, soluble in alcohol and fixed oils"
54187,6366720.0,CCCCCC(/C=C/C(=O)C(CCCCCCCC(=O)O)OC)O,17.73 mg/L @ 25 °C (est),
54188,6366746.0,COC1=CC(=C(C=C1)OC)C(=O)/C=C/C2=CN=CC=C2,>40.4 [ug/mL] (The mean of the results at pH 7.4),>40.4 [ug/mL] (The mean of the results at pH 7.4)
54189,6367981.0,C/C(=N/NC(=O)CNC(=O)C1=CC=CO1)/C2=CC=CO2,>41.3 [ug/mL] (The mean of the results at pH 7.4),
54190,6368130.0,C/C(=N/NC(=O)CNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)/C3=CC=CO3,0.4 [ug/mL] (The mean of the results at pH 7.4),
54191,6368251.0,CC(C1=CC=CC=C1)NC(=O)/C(=C/C2=CC=CS2)/C#N,3.6 [ug/mL] (The mean of the results at pH 7.4),3.6 [ug/mL] (The mean of the results at pH 7.4)
54192,6368310.0,C/C(=N/NC(=O)CNC(=O)C1=CC=NC=C1)/C2=CC=CO2,>42.9 [ug/mL] (The mean of the results at pH 7.4),
54193,6368680.0,CC1=CC=C(C=C1)S(=O)(=O)/N=C(\C2=CC=CC=C2)/NC3=NC(=CS3)C,8 [ug/mL] (The mean of the results at pH 7.4),
54194,6369153.0,C1CC1C(=O)/C(=N/NC2=CC=C(C=C2)F)/C#N,28.3 [ug/mL] (The mean of the results at pH 7.4),
54195,6369425.0,C/C(=C(/C#N)\C(=O)COC(=O)C1=NN(C(=O)CC1)C2=CC=CC=C2)/N,>51.1 [ug/mL] (The mean of the results at pH 7.4),>51.1 [ug/mL] (The mean of the results at pH 7.4)
54196,6369540.0,CCCC1(C(=O)N(C(=O)N1)C/C=C/Cl)C2=CC=CC=C2,>43.9 [ug/mL] (The mean of the results at pH 7.4),>43.9 [ug/mL] (The mean of the results at pH 7.4)
54197,6369915.0,C1CCN(CC1)C/C(=N\O)/C2=CC=CC=C2,>32.7 [ug/mL] (The mean of the results at pH 7.4),
54198,6370247.0,CC(C)C(=O)O/N=C/1\CCS(=O)(=O)C2=C1C=CS2,>43.1 [ug/mL] (The mean of the results at pH 7.4),
54199,6370803.0,COC(=O)C1=C(C(=CS1)C#N)N/N=C(\C#N)/S(=O)(=O)C2=CC=C(C=C2)Cl,42.4 [ug/mL] (The mean of the results at pH 7.4),
54200,6370843.0,C/C/1=C/CC/C(=C\CC(=C(C)C)CC1)/C,0.008994 mg/L @ 25 °C (est),
54201,6370882.0,CC1=CC=C(C=C1)N/N=C(\C#N)/C(=O)C2=CSC=C2,2.5 [ug/mL] (The mean of the results at pH 7.4),
54202,6370943.0,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)OC1OC(C(C(C1O)O)O)COC2OC(C(C(C2O)O)O)CO)/C)/C)/C=C/C=C(/C(=O)OC3OC(C(C(C3O)O)O)COC4OC(C(C(C4O)O)O)CO)\C,"Freely soluble in hot water, giving an orange-colored solution /Di-gentiobiose ester/","Freely soluble in hot water, giving an orange-colored solution /Di-gentiobiose ester/"
54203,6371077.0,CC\1CCCC/C1=N\NC(=S)NC2=CC=C(C=C2)C,16 [ug/mL] (The mean of the results at pH 7.4),
54204,6371505.0,C/C(=N/NC(=O)CNC(=O)/C=C/C1=CC=CC=C1)/C2=CC=CO2,6.6 [ug/mL] (The mean of the results at pH 7.4),
54205,6372114.0,CC1=C(C(=CC=C1)C)NC(=S)N/N=C/2\CC3C2C=CC3,24.4 [ug/mL] (The mean of the results at pH 7.4),
54206,6373500.0,CCCCC/C(=N\NC(=O)NC1=CC=CC=C1)/C2=CC=CC=C2,2.7 [ug/mL] (The mean of the results at pH 7.4),
54207,6373654.0,CC(C)S(=O)(=O)C1=CSC(=C1N/N=C(\C#N)/C(=O)C2=CC=C(C=C2)Cl)C(=O)OC,46.7 [ug/mL] (The mean of the results at pH 7.4),
54208,6373854.0,CCCCCCCCCCCCCCCC(=O)OC1CC(=C(C(C1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2C(=CC(CC2(C)C)OC(=O)CCCCCCCCCCCCCCC)C)/C)/C)C,2.087e-027 mg/L @ 25 °C (est),
