Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
57680,7150641.0,CC1=CC(=CC=C1)C(=O)OC2=C(C(=O)NC(=C2)C)[N+](=O)[O-],>43.2 [ug/mL] (The mean of the results at pH 7.4),>43.2 [ug/mL] (The mean of the results at pH 7.4)
57681,7150643.0,CC1=CC(=CC(=C1)C(=O)OC2=C(C(=O)NC(=C2)C)[N+](=O)[O-])C,>45.3 [ug/mL] (The mean of the results at pH 7.4),>45.3 [ug/mL] (The mean of the results at pH 7.4)
57682,7150644.0,CC1=C(C=C(C=C1)C(=O)OC2=C(C(=O)NC(=C2)C)[N+](=O)[O-])C,>45.3 [ug/mL] (The mean of the results at pH 7.4),>45.3 [ug/mL] (The mean of the results at pH 7.4)
57683,7150645.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC=C(C=C2)C(C)(C)C,46.4 [ug/mL] (The mean of the results at pH 7.4),46.4 [ug/mL] (The mean of the results at pH 7.4)
57684,7150651.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC=C(C=C2)OC(C)C,>49.8 [ug/mL] (The mean of the results at pH 7.4),>49.8 [ug/mL] (The mean of the results at pH 7.4)
57685,7150661.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC=CC=C2F,>43.8 [ug/mL] (The mean of the results at pH 7.4),>43.8 [ug/mL] (The mean of the results at pH 7.4)
57686,7150662.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC(=CC=C2)F,>43.8 [ug/mL] (The mean of the results at pH 7.4),>43.8 [ug/mL] (The mean of the results at pH 7.4)
57687,7150663.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC=C(C=C2)F,43.2 [ug/mL] (The mean of the results at pH 7.4),43.2 [ug/mL] (The mean of the results at pH 7.4)
57688,7150665.0,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C2=CC(=CC=C2)Cl,40.9 [ug/mL] (The mean of the results at pH 7.4),40.9 [ug/mL] (The mean of the results at pH 7.4)
57689,7150730.0,COC1=CC=C(C=C1)C(=O)NCCC2=CN3C=CC=CC3=N2,42.9 [ug/mL] (The mean of the results at pH 7.4),42.9 [ug/mL] (The mean of the results at pH 7.4)
57690,7150752.0,CC1=CC2=NC(=CN2C=C1)CCNC(=O)COC3=CC=CC=C3,40.6 [ug/mL] (The mean of the results at pH 7.4),40.6 [ug/mL] (The mean of the results at pH 7.4)
57691,7150753.0,CC1=CC=CN2C1=NC(=C2)CCNC(=O)CC3=CC=CS3,>44.9 [ug/mL] (The mean of the results at pH 7.4),>44.9 [ug/mL] (The mean of the results at pH 7.4)
57692,7150757.0,CC1=CC=CN2C1=NC(=C2)CCNC(=O)C3=CC=CS3,>42.8 [ug/mL] (The mean of the results at pH 7.4),>42.8 [ug/mL] (The mean of the results at pH 7.4)
57693,7150768.0,C1=CC2=NC(=CN2C=C1)CCNS(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],48.5 [ug/mL] (The mean of the results at pH 7.4),48.5 [ug/mL] (The mean of the results at pH 7.4)
57694,7150783.0,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)NCCC2=CN3C=CC=CC3=N2,35 [ug/mL] (The mean of the results at pH 7.4),35 [ug/mL] (The mean of the results at pH 7.4)
57695,7150804.0,CC1=CC=CN2C1=NC(=C2)CCNS(=O)(=O)C3=CC=CS3,45.6 [ug/mL] (The mean of the results at pH 7.4),45.6 [ug/mL] (The mean of the results at pH 7.4)
57696,7150883.0,CC1=CC=CC=C1N2C=CN=C2SCC(=O)NC3CCCC3,>47.3 [ug/mL] (The mean of the results at pH 7.4),>47.3 [ug/mL] (The mean of the results at pH 7.4)
57697,7150886.0,CC1=CC=CC=C1N2C=CN=C2SCC(=O)NCC3=CC=CO3,>49.1 [ug/mL] (The mean of the results at pH 7.4),>49.1 [ug/mL] (The mean of the results at pH 7.4)
57698,7150916.0,CC1=CC(=C(C=C1)C)N2C=CN=C2SCC(=O)N,>39.2 [ug/mL] (The mean of the results at pH 7.4),>39.2 [ug/mL] (The mean of the results at pH 7.4)
57699,7150925.0,CC(C)(C)NC(=O)CSC1=NC=CN1C2=CC=CC=C2OC,43.9 [ug/mL] (The mean of the results at pH 7.4),43.9 [ug/mL] (The mean of the results at pH 7.4)
57700,7150930.0,COC1=CC=CC=C1N2C=CN=C2SCC(=O)NCC3=CC=CO3,48.4 [ug/mL] (The mean of the results at pH 7.4),48.4 [ug/mL] (The mean of the results at pH 7.4)
57701,7151044.0,CCCNC(=O)CSC1=NC=CN1CC2=CC=C(C=C2)OC,>47.9 [ug/mL] (The mean of the results at pH 7.4),>47.9 [ug/mL] (The mean of the results at pH 7.4)
57702,7151062.0,CNC(=O)CSC1=NC=CN1CC2=CC=C(C=C2)Cl,>44.4 [ug/mL] (The mean of the results at pH 7.4),>44.4 [ug/mL] (The mean of the results at pH 7.4)
57703,7151082.0,C1=CC(=CC=C1CN2C=CN=C2SCC(=O)N)Cl,>42.3 [ug/mL] (The mean of the results at pH 7.4),>42.3 [ug/mL] (The mean of the results at pH 7.4)
57704,7151085.0,COCCNC(=O)CSC1=NC=CN1CC2=CC3=C(C=C2)OCO3,>52.4 [ug/mL] (The mean of the results at pH 7.4),>52.4 [ug/mL] (The mean of the results at pH 7.4)
57705,7151102.0,C1OC2=C(O1)C=C(C=C2)CN3C=CN=C3SCC(=O)N,>43.7 [ug/mL] (The mean of the results at pH 7.4),>43.7 [ug/mL] (The mean of the results at pH 7.4)
57706,7151104.0,CCCNC(=O)CSC1=NC=CN1CC2=CC=CO2,>41.9 [ug/mL] (The mean of the results at pH 7.4),>41.9 [ug/mL] (The mean of the results at pH 7.4)
57707,7151109.0,CCOC(=O)CNC(=O)CSC1=NC=CN1CC2=CC=CO2,>48.5 [ug/mL] (The mean of the results at pH 7.4),>48.5 [ug/mL] (The mean of the results at pH 7.4)
57708,7151124.0,COC1=CC(=C(C=C1)NC(=O)CSC2=NC=CN2CC3=CC=CO3)OC,51.9 [ug/mL] (The mean of the results at pH 7.4),51.9 [ug/mL] (The mean of the results at pH 7.4)
57709,7151137.0,CC1=CSC(=N1)NC(=O)CSC2=NC=CN2CC3=CC=CO3,47.7 [ug/mL] (The mean of the results at pH 7.4),47.7 [ug/mL] (The mean of the results at pH 7.4)
57710,7151257.0,CCCC(CCC)C(=O)NC1=CC=CC(=C1)C2=CN3CCSC3=N2,4 [ug/mL] (The mean of the results at pH 7.4),4 [ug/mL] (The mean of the results at pH 7.4)
57711,7151261.0,C1CSC2=NC(=CN21)C3=CC(=CC=C3)NC(=O)C4=CC5=C(C=C4)OCO5,18.1 [ug/mL] (The mean of the results at pH 7.4),18.1 [ug/mL] (The mean of the results at pH 7.4)
57712,7151315.0,CCS(=O)(=O)NC1=CC=CC(=C1)C2=CN3CCSC3=N2,>46.4 [ug/mL] (The mean of the results at pH 7.4),>46.4 [ug/mL] (The mean of the results at pH 7.4)
57713,7151316.0,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN3CCSC3=N2,40 [ug/mL] (The mean of the results at pH 7.4),40 [ug/mL] (The mean of the results at pH 7.4)
57714,7151317.0,CCCS(=O)(=O)NC1=CC=CC(=C1)C2=CN3CCSC3=N2,>48.5 [ug/mL] (The mean of the results at pH 7.4),>48.5 [ug/mL] (The mean of the results at pH 7.4)
57715,7152309.0,CC1=NC(=CS1)CNS(=O)(=O)C2=CC=C(C=C2)F,>43 [ug/mL] (The mean of the results at pH 7.4),>43 [ug/mL] (The mean of the results at pH 7.4)
57716,7152310.0,CC1=NC(=CS1)CCNS(=O)(=O)C2=CN=CC=C2,>42.5 [ug/mL] (The mean of the results at pH 7.4),>42.5 [ug/mL] (The mean of the results at pH 7.4)
57717,7152314.0,CC(C)(C)CC(=O)NCCC1=CSC(=N1)C2=CC=CC=C2,>45.4 [ug/mL] (The mean of the results at pH 7.4),>45.4 [ug/mL] (The mean of the results at pH 7.4)
57718,7159111.0,C1=CC=C(C=C1)CN2C3=C(C(=O)N(C=N3)CC(=O)NCC4=CC=CC=C4Cl)N=N2,0.5 [ug/mL] (The mean of the results at pH 7.4),0.5 [ug/mL] (The mean of the results at pH 7.4)
57719,7161151.0,CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)NC2=CC=C(C=C2)OC,>48.8 [ug/mL] (The mean of the results at pH 7.4),>48.8 [ug/mL] (The mean of the results at pH 7.4)
57720,7161157.0,CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)NC2=C(C=C(C=C2)OC)OC,>53.3 [ug/mL] (The mean of the results at pH 7.4),>53.3 [ug/mL] (The mean of the results at pH 7.4)
57721,7161158.0,CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)NC2=CC=C(C=C2)OC(F)(F)F,>56.9 [ug/mL] (The mean of the results at pH 7.4),>56.9 [ug/mL] (The mean of the results at pH 7.4)
57722,7161160.0,CCOC1=CC=CC=C1NS(=O)(=O)C2=CN(C(=O)N(C2=O)C)C,34.4 [ug/mL] (The mean of the results at pH 7.4),34.4 [ug/mL] (The mean of the results at pH 7.4)
57723,7161212.0,C1=CC(=CC=C1C(=O)NC2=NC(=CS2)CC(=O)NO)F,>44.3 [ug/mL] (The mean of the results at pH 7.4),>44.3 [ug/mL] (The mean of the results at pH 7.4)
57724,7161237.0,C1OC2=C(O1)C=C(C=C2)NS(=O)(=O)C3=CNC(=O)NC3=O,>46.7 [ug/mL] (The mean of the results at pH 7.4),>46.7 [ug/mL] (The mean of the results at pH 7.4)
57725,7161332.0,C1CC2=C3C(=CC(=C2)NS(=O)(=O)C4=CC=C(C=C4)Cl)CC(=O)N3C1,42.9 [ug/mL] (The mean of the results at pH 7.4),42.9 [ug/mL] (The mean of the results at pH 7.4)
57726,7161333.0,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3,50 [ug/mL] (The mean of the results at pH 7.4),50 [ug/mL] (The mean of the results at pH 7.4)
57727,7161821.0,CCOC(=O)CN1C2=CC(=CC(=C2SC1=NC(=O)C(C)C)C)C,<0.4 [ug/mL] (The mean of the results at pH 7.4),<0.4 [ug/mL] (The mean of the results at pH 7.4)
57728,7161839.0,CCOC1=C2C(=CC=C1)SC(=NC(=O)C3=CC=CO3)N2CC(=O)OC,2 [ug/mL] (The mean of the results at pH 7.4),2 [ug/mL] (The mean of the results at pH 7.4)
57729,7161892.0,CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)N2CCN(CC2)C3=CC=C(C=C3)OC,17.9 [ug/mL] (The mean of the results at pH 7.4),17.9 [ug/mL] (The mean of the results at pH 7.4)
57730,7161974.0,CC1=NN=C(N(C1=O)N)SCC2=CC=CC=N2,33.1 [ug/mL] (The mean of the results at pH 7.4),33.1 [ug/mL] (The mean of the results at pH 7.4)
57731,7161977.0,C1=CC=NC(=C1)CSC2=NN=CC(=O)N2N,29.8 [ug/mL] (The mean of the results at pH 7.4),29.8 [ug/mL] (The mean of the results at pH 7.4)
57732,7161991.0,CN1C(=O)C2=C(CCS2)N=C1SCC3=CN=CC=C3,>43.7 [ug/mL] (The mean of the results at pH 7.4),>43.7 [ug/mL] (The mean of the results at pH 7.4)
57733,7161998.0,C1CN(CCN1CC(=O)C2=C(C=C(C=C2)O)O)C3=CC=CC=C3F,10.7 [ug/mL] (The mean of the results at pH 7.4),10.7 [ug/mL] (The mean of the results at pH 7.4)
57734,7162000.0,CC1=C(C=CC(=C1O)C(=O)CN2CCN(CC2)C3=CC=CC=C3F)O,13.7 [ug/mL] (The mean of the results at pH 7.4),13.7 [ug/mL] (The mean of the results at pH 7.4)
57735,7162002.0,CC1=C(C=CC(=C1O)C(=O)CN2CCN(CC2)C3=CC=CC=C3)O,12 [ug/mL] (The mean of the results at pH 7.4),12 [ug/mL] (The mean of the results at pH 7.4)
57736,7162004.0,C1CN(CCN1CC(=O)C2=C(C=C(C=C2)O)O)C3=CC=C(C=C3)F,12.7 [ug/mL] (The mean of the results at pH 7.4),12.7 [ug/mL] (The mean of the results at pH 7.4)
57737,7162108.0,C1=CC(=CN=C1)CSC2=NC=NC3=C2C=NN3C4=CC=C(C=C4)F,1.2 [ug/mL] (The mean of the results at pH 7.4),1.2 [ug/mL] (The mean of the results at pH 7.4)
57738,7162117.0,C1=CC=NC(=C1)CN2C=NC3=C(C2=O)N=NN3C4=CC(=CC=C4)F,10.2 [ug/mL] (The mean of the results at pH 7.4),10.2 [ug/mL] (The mean of the results at pH 7.4)
57739,7162118.0,C1=CC=NC(=C1)CN2C=NC3=C(C2=O)N=NN3C4=CC=C(C=C4)Cl,0.5 [ug/mL] (The mean of the results at pH 7.4),0.5 [ug/mL] (The mean of the results at pH 7.4)
57740,7162120.0,C1=CC=NC(=C1)CN2C=NC3=C(C2=O)N=NN3C4=CC=C(C=C4)Br,0.3 [ug/mL] (The mean of the results at pH 7.4),0.3 [ug/mL] (The mean of the results at pH 7.4)
57741,7162123.0,CC1=CC(=CC=C1)N2C3=C(C(=O)N(C=N3)CC4=CC=CC=N4)N=N2,7.8 [ug/mL] (The mean of the results at pH 7.4),7.8 [ug/mL] (The mean of the results at pH 7.4)
57742,7162124.0,CC1=C(C=C(C=C1)N2C3=C(C(=O)N(C=N3)CC4=CC=CC=N4)N=N2)C,4.1 [ug/mL] (The mean of the results at pH 7.4),4.1 [ug/mL] (The mean of the results at pH 7.4)
57743,7162172.0,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NN=C(C=C2)SCC3=CN=CC=C3,4.5 [ug/mL] (The mean of the results at pH 7.4),4.5 [ug/mL] (The mean of the results at pH 7.4)
57744,7162173.0,CCOC1=CC=C(C=C1)C2=NN=C(C=C2)SCC3=CC=CC=N3,1.5 [ug/mL] (The mean of the results at pH 7.4),1.5 [ug/mL] (The mean of the results at pH 7.4)
57745,7162180.0,CCC1=CC=C(C=C1)C2=NN=C(C=C2)SCC3=CC=CC=N3,0.6 [ug/mL] (The mean of the results at pH 7.4),0.6 [ug/mL] (The mean of the results at pH 7.4)
57746,7162193.0,C1OC2=C(O1)C=C(C=C2)C3=NN=C(C=C3)SCC4=CN=CC=C4,2.9 [ug/mL] (The mean of the results at pH 7.4),2.9 [ug/mL] (The mean of the results at pH 7.4)
57747,7162316.0,C1CCN(C1)C(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(=O)NCC4=CC=CO4,>56.9 [ug/mL] (The mean of the results at pH 7.4),>56.9 [ug/mL] (The mean of the results at pH 7.4)
57748,7162435.0,C1=CC=NC(=C1)C2=NN=C(C=C2)SCC3=CN=CC=C3,37 [ug/mL] (The mean of the results at pH 7.4),37 [ug/mL] (The mean of the results at pH 7.4)
57749,7162436.0,C1=CC(=CN=C1)CSC2=NN=C(C=C2)C3=CN=CC=C3,27.7 [ug/mL] (The mean of the results at pH 7.4),27.7 [ug/mL] (The mean of the results at pH 7.4)
57750,7162441.0,C1CCN(C1)C(=O)CSC2=NN=C(C=C2)C3=CC=NC=C3,>45.1 [ug/mL] (The mean of the results at pH 7.4),>45.1 [ug/mL] (The mean of the results at pH 7.4)
57751,7173995.0,CC1=NN=C2N1N=C(CS2)C3=C(C=C(C=C3)F)F,28.7 [ug/mL] (The mean of the results at pH 7.4),28.7 [ug/mL] (The mean of the results at pH 7.4)
57752,7177780.0,CC1=CN2C(=O)C(=CN=C2S1)C(=O)N3CCN(CC3)C4=CC=CC=C4,>53.2 [ug/mL] (The mean of the results at pH 7.4),>53.2 [ug/mL] (The mean of the results at pH 7.4)
57753,7177783.0,CC1=CN2C(=O)C(=CN=C2S1)C(=O)N3CCN(CC3)C4=CC=CC=C4F,>55.9 [ug/mL] (The mean of the results at pH 7.4),>55.9 [ug/mL] (The mean of the results at pH 7.4)
57754,7178484.0,C1CN(CCN1CC2=CC(=O)C(=CO2)OCC#N)C3=CC=CC=C3,>48.8 [ug/mL] (The mean of the results at pH 7.4),>48.8 [ug/mL] (The mean of the results at pH 7.4)
57755,7183872.0,CC1=CC(=NC(=O)N1)SCC2=CC=CC=C2F,>37.5 [ug/mL] (The mean of the results at pH 7.4),>37.5 [ug/mL] (The mean of the results at pH 7.4)
57756,7183873.0,CC1=CC(=NC(=O)N1)SCC2=CC=C(C=C2)F,22.1 [ug/mL] (The mean of the results at pH 7.4),22.1 [ug/mL] (The mean of the results at pH 7.4)
57757,7183951.0,CC1=CC(=NC(=O)N1)SCC(=O)C2=CC=C(C=C2)OC,23.7 [ug/mL] (The mean of the results at pH 7.4),23.7 [ug/mL] (The mean of the results at pH 7.4)
57758,7183952.0,CC1=CC=CC=C1CSC2=NC(=O)NC(=C2)C,30.7 [ug/mL] (The mean of the results at pH 7.4),30.7 [ug/mL] (The mean of the results at pH 7.4)
57759,7183965.0,CC1=CC(=NC(=O)N1)SCC2=CC=C(C=C2)[N+](=O)[O-],24.2 [ug/mL] (The mean of the results at pH 7.4),24.2 [ug/mL] (The mean of the results at pH 7.4)
57760,7183979.0,CC1=CC(=NC(=O)N1)SCC(=O)C2=CC(=CC=C2)[N+](=O)[O-],24.3 [ug/mL] (The mean of the results at pH 7.4),24.3 [ug/mL] (The mean of the results at pH 7.4)
57761,7183989.0,CC1=CC(=NC(=O)N1)SCC2=CC(=CC=C2)C(F)(F)F,26.9 [ug/mL] (The mean of the results at pH 7.4),26.9 [ug/mL] (The mean of the results at pH 7.4)
57762,7183990.0,CC1=CC(=NC(=O)N1)SCC2=CC=C(C=C2)C(F)(F)F,7.5 [ug/mL] (The mean of the results at pH 7.4),7.5 [ug/mL] (The mean of the results at pH 7.4)
57763,7183993.0,CC1=CC(=NC(=O)N1)SCC2=CC(=CC=C2)[N+](=O)[O-],35.3 [ug/mL] (The mean of the results at pH 7.4),35.3 [ug/mL] (The mean of the results at pH 7.4)
57764,7184008.0,CC1=CC(=NC(=O)N1)SCC(=O)C2=CC=C(C=C2)Cl,16.5 [ug/mL] (The mean of the results at pH 7.4),16.5 [ug/mL] (The mean of the results at pH 7.4)
57765,7184010.0,CC1=CC(=NC(=O)N1)SCC2=CC(=CC=C2)Cl,39.9 [ug/mL] (The mean of the results at pH 7.4),39.9 [ug/mL] (The mean of the results at pH 7.4)
57766,7184012.0,CC1=CC(=NC(=O)N1)SCC2=CC=C(C=C2)Br,6 [ug/mL] (The mean of the results at pH 7.4),6 [ug/mL] (The mean of the results at pH 7.4)
57767,7184013.0,CC1=CC(=NC(=O)N1)SCC2=C(C=CC=C2Cl)F,39.2 [ug/mL] (The mean of the results at pH 7.4),39.2 [ug/mL] (The mean of the results at pH 7.4)
57768,7184017.0,CC1=CC(=NC(=O)N1)SCC2=CC=CC=C2Cl,30 [ug/mL] (The mean of the results at pH 7.4),30 [ug/mL] (The mean of the results at pH 7.4)
57769,7184018.0,CC1=CC(=NC(=O)N1)SCC2=CC(=C(C=C2)Cl)Cl,1.4 [ug/mL] (The mean of the results at pH 7.4),1.4 [ug/mL] (The mean of the results at pH 7.4)
57770,7184019.0,CC1=CC(=NC(=O)N1)SCC2=C(C=C(C=C2)Cl)Cl,4.6 [ug/mL] (The mean of the results at pH 7.4),4.6 [ug/mL] (The mean of the results at pH 7.4)
57771,7184028.0,CC1=C(NC(=O)N=C1)SCC(=O)NC2=NC=CS2,31 [ug/mL] (The mean of the results at pH 7.4),31 [ug/mL] (The mean of the results at pH 7.4)
57772,7184030.0,CC1=CSC(=N1)NC(=O)CSC2=C(C=NC(=O)N2)C,>44.5 [ug/mL] (The mean of the results at pH 7.4),>44.5 [ug/mL] (The mean of the results at pH 7.4)
57773,7185334.0,C1=CC=C(C(=C1)/C=C\2/C(=O)NC(=S)S2)OCC(=O)NC3=CC=C(C=C3)F,3 [ug/mL] (The mean of the results at pH 7.4),3 [ug/mL] (The mean of the results at pH 7.4)
57774,7186873.0,CC1=C(OC2=C1C=C(C=C2)OC)C(=O)OCC(=O)NC(=O)C3=CC=CC=C3,4.5 [ug/mL] (The mean of the results at pH 7.4),4.5 [ug/mL] (The mean of the results at pH 7.4)
57775,7189599.0,CC1=C2C(=C(C=C1)C)SC(=N2)NC(=O)CN3C(=O)CCC3=O,45.5 [ug/mL] (The mean of the results at pH 7.4),45.5 [ug/mL] (The mean of the results at pH 7.4)
57776,7189600.0,CC1=CC(=C2C(=C1)N=C(S2)NC(=O)CN3C(=O)CCC3=O)C,46.4 [ug/mL] (The mean of the results at pH 7.4),46.4 [ug/mL] (The mean of the results at pH 7.4)
57777,7189650.0,C1=CC=C(C=C1)S(=O)(=O)CCC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)F,<0.4 [ug/mL] (The mean of the results at pH 7.4),<0.4 [ug/mL] (The mean of the results at pH 7.4)
57778,7189763.0,C1=CC=C(C=C1)S(=O)(=O)CCC(=O)NC2=C(C=CS2)C#N,41.7 [ug/mL] (The mean of the results at pH 7.4),41.7 [ug/mL] (The mean of the results at pH 7.4)
57779,7189860.0,C1CCC(CC1)C(=O)NC2=NC3=CC4=C(C=C3S2)OCO4,<0.3 [ug/mL] (The mean of the results at pH 7.4),<0.3 [ug/mL] (The mean of the results at pH 7.4)
57780,7189863.0,C1CC(=O)N(C1=O)C2=CC=C(C=C2)C(=O)NC3=NC4=CC5=C(C=C4S3)OCO5,1.1 [ug/mL] (The mean of the results at pH 7.4),1.1 [ug/mL] (The mean of the results at pH 7.4)
57781,7189882.0,COC1=CC=CC=C1C(=O)NC2=NC3=CC4=C(C=C3S2)OCO4,<0.4 [ug/mL] (The mean of the results at pH 7.4),<0.4 [ug/mL] (The mean of the results at pH 7.4)
57782,7190235.0,CNC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3=CC=CO3,2.7 [ug/mL] (The mean of the results at pH 7.4),2.7 [ug/mL] (The mean of the results at pH 7.4)
57783,7190319.0,CCSC1=NN2C(=NN=C2C3=CC=CS3)C=C1,19.2 [ug/mL] (The mean of the results at pH 7.4),19.2 [ug/mL] (The mean of the results at pH 7.4)
57784,7190530.0,C1=CC=NC(=C1)C2=NN=C3N2N=C(C=C3)SCC4=CC=C(C=C4)F,10.5 [ug/mL] (The mean of the results at pH 7.4),10.5 [ug/mL] (The mean of the results at pH 7.4)
