Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
47707,4786896.0,C1CCC(C1)CCC(=O)NNC(=O)C2=CC3=CC=CC=C3C=C2O,1.5 [ug/mL] (The mean of the results at pH 7.4),1.5 [ug/mL] (The mean of the results at pH 7.4)
47708,4786922.0,C1CN(CCN1C2=CC=CC=C2)C(=O)COC(=O)CC3=C(C=CC=C3Cl)F,39.6 [ug/mL] (The mean of the results at pH 7.4),39.6 [ug/mL] (The mean of the results at pH 7.4)
47709,4786926.0,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)CCC2=CC=CC=C2,21.8 [ug/mL] (The mean of the results at pH 7.4),21.8 [ug/mL] (The mean of the results at pH 7.4)
47710,4786936.0,C1=CC2=C3C(=C1)C(=O)N(C3=CC=C2)CC4=CC(=CC=C4)F,2.6 [ug/mL] (The mean of the results at pH 7.4),2.6 [ug/mL] (The mean of the results at pH 7.4)
47711,4786972.0,C1=CC=C2C(=C1)C(=NN2)C(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F,2.8 [ug/mL] (The mean of the results at pH 7.4),2.8 [ug/mL] (The mean of the results at pH 7.4)
47712,4786973.0,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F,5.3 [ug/mL] (The mean of the results at pH 7.4),5.3 [ug/mL] (The mean of the results at pH 7.4)
47713,4787043.0,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)C(=O)C)C,1.6 [ug/mL] (The mean of the results at pH 7.4),1.6 [ug/mL] (The mean of the results at pH 7.4)
47714,4787061.0,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NC4=C(C(=C(C=C4)F)F)F,2.1 [ug/mL] (The mean of the results at pH 7.4),2.1 [ug/mL] (The mean of the results at pH 7.4)
47715,4787062.0,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F,2.8 [ug/mL] (The mean of the results at pH 7.4),2.8 [ug/mL] (The mean of the results at pH 7.4)
47716,4787086.0,CC1CCC(CC1)NC(=O)C2=CC3=CC=CC=C3C=C2OC,5 [ug/mL] (The mean of the results at pH 7.4),5 [ug/mL] (The mean of the results at pH 7.4)
47717,4787114.0,CN(CC(=O)NC1=CC=CC=C1Cl)C(=O)CN2C(=O)C3CC=CCC3C2=O,50.3 [ug/mL] (The mean of the results at pH 7.4),50.3 [ug/mL] (The mean of the results at pH 7.4)
47718,4787151.0,CC1=CC(=C(C=C1)NC(=O)CN2CCCC2C3=CC=CN3C)Br,11.4 [ug/mL] (The mean of the results at pH 7.4),11.4 [ug/mL] (The mean of the results at pH 7.4)
47719,4787154.0,C1=CC(=CC=C1C(=O)NCC(=O)OCC(=O)NC2=NC=C(C=C2)Cl)Cl,3.2 [ug/mL] (The mean of the results at pH 7.4),3.2 [ug/mL] (The mean of the results at pH 7.4)
47720,4787158.0,CN1C=CC=C1C2CCCN2CC(=O)NC3=CC(=C(C=C3)C#N)Cl,12.3 [ug/mL] (The mean of the results at pH 7.4),12.3 [ug/mL] (The mean of the results at pH 7.4)
47721,4787190.0,C1=CC(=CC=C1C2=NN=CO2)OCC(=O)NC3=C(C=CC(=C3)[N+](=O)[O-])F,4.2 [ug/mL] (The mean of the results at pH 7.4),4.2 [ug/mL] (The mean of the results at pH 7.4)
47722,4787220.0,CCC1=C(C=C(S1)C(=O)NC2=CC3=C(C=C2)N=C(S3)C)C,1.6 [ug/mL] (The mean of the results at pH 7.4),1.6 [ug/mL] (The mean of the results at pH 7.4)
47723,4787223.0,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl,>60.1 [ug/mL] (The mean of the results at pH 7.4),>60.1 [ug/mL] (The mean of the results at pH 7.4)
47724,4787224.0,CCOC1=C(C=C(C=C1)NC(=O)CC2=CC=C(C=C2)S(=O)(=O)N3CCCCC3)OCC,7 [ug/mL] (The mean of the results at pH 7.4),7 [ug/mL] (The mean of the results at pH 7.4)
47725,4787291.0,COC1=CC=CC=C1N(CC(=O)N2CCCC2)S(=O)(=O)C3=C(C=CC(=C3)[N+](=O)[O-])Cl,6.8 [ug/mL] (The mean of the results at pH 7.4),6.8 [ug/mL] (The mean of the results at pH 7.4)
47726,4787311.0,COC1=C(C=C(C=C1)NCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCC3)Cl,13.6 [ug/mL] (The mean of the results at pH 7.4),13.6 [ug/mL] (The mean of the results at pH 7.4)
47727,4787328.0,CC1CCCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)OCC(=O)N(C)CC3=C(C=CC=C3Cl)F,8.8 [ug/mL] (The mean of the results at pH 7.4),8.8 [ug/mL] (The mean of the results at pH 7.4)
47728,4787359.0,CC1=C(C(=NO1)C)COC2=C(C=C(C=C2)C(=O)N3CCC(CC3)C(=O)N)OC,>58.1 [ug/mL] (The mean of the results at pH 7.4),>58.1 [ug/mL] (The mean of the results at pH 7.4)
47729,4787368.0,CC1=CN=C(C=N1)C(=O)N2CCN(CC2)S(=O)(=O)C3=C(C(=C(C=C3)F)F)F,55.8 [ug/mL] (The mean of the results at pH 7.4),55.8 [ug/mL] (The mean of the results at pH 7.4)
47730,4787369.0,CC1=CC=C(C=C1)SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CS3,18.4 [ug/mL] (The mean of the results at pH 7.4),18.4 [ug/mL] (The mean of the results at pH 7.4)
47731,4787390.0,C1=CC=C(C=C1)C2=NC(=CS2)CC(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F,9 [ug/mL] (The mean of the results at pH 7.4),9 [ug/mL] (The mean of the results at pH 7.4)
47732,4787391.0,C1CC(=O)N(C1)C2=CC=C(C=C2)C(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F,5.5 [ug/mL] (The mean of the results at pH 7.4),5.5 [ug/mL] (The mean of the results at pH 7.4)
47733,4787440.0,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCCC2)NCC3=CC(=CC=C3)OC,>62.6 [ug/mL] (The mean of the results at pH 7.4),>62.6 [ug/mL] (The mean of the results at pH 7.4)
47734,4787443.0,CN(CC1=C(C(=C(C=C1)OC)OC)OC)C(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCCC3,10.2 [ug/mL] (The mean of the results at pH 7.4),10.2 [ug/mL] (The mean of the results at pH 7.4)
47735,4787471.0,CCOC1=C(C=C(C=C1)C(=O)NCC(=O)NNC(=O)C2=C(OC(=C2)C)C)OCC,24.4 [ug/mL] (The mean of the results at pH 7.4),24.4 [ug/mL] (The mean of the results at pH 7.4)
47736,4787482.0,CN1C2=CC=CC=C2N=C1CC(=O)NNC(=O)C3=CC(=CN=C3)Br,18 [ug/mL] (The mean of the results at pH 7.4),18 [ug/mL] (The mean of the results at pH 7.4)
47737,4787489.0,COC1=CC=CC=C1C(=O)NCC(=O)NNC(=O)C2=CC=CS2,>50 [ug/mL] (The mean of the results at pH 7.4),>50 [ug/mL] (The mean of the results at pH 7.4)
47738,4787528.0,CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)NCCCN2C(=CC(=N2)C)C,52.2 [ug/mL] (The mean of the results at pH 7.4),52.2 [ug/mL] (The mean of the results at pH 7.4)
47739,4787548.0,C1COC2=C(O1)C=CC(=C2)C(=O)OCC(=O)NCCC3=CC=C(C=C3)F,5.3 [ug/mL] (The mean of the results at pH 7.4),5.3 [ug/mL] (The mean of the results at pH 7.4)
47740,4787552.0,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)CC3=CC(=C(C=C3)Cl)Cl)C,10.1 [ug/mL] (The mean of the results at pH 7.4),10.1 [ug/mL] (The mean of the results at pH 7.4)
47741,4787553.0,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=CC(=CC(=C3)Cl)Cl)C,2.8 [ug/mL] (The mean of the results at pH 7.4),2.8 [ug/mL] (The mean of the results at pH 7.4)
47742,4787555.0,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=CC(=CC=C3)O)C,20.3 [ug/mL] (The mean of the results at pH 7.4),20.3 [ug/mL] (The mean of the results at pH 7.4)
47743,4787567.0,CC1=CC(=C(C=C1)C)C(=O)CCC(=O)NC2=C(C=C(C=C2)N3CCN(CC3)C)C,55.8 [ug/mL] (The mean of the results at pH 7.4),55.8 [ug/mL] (The mean of the results at pH 7.4)
47744,4787569.0,COC1=C(C=C(C=C1)NC(=O)CNC(=O)C2CCCCC2)OC,>48.1 [ug/mL] (The mean of the results at pH 7.4),>48.1 [ug/mL] (The mean of the results at pH 7.4)
47745,4787584.0,CN(CC1=CC(=CC=C1)F)C(=O)C2CC(=O)N(C2)C3=CC4=C(C=C3)OCCO4,>57.7 [ug/mL] (The mean of the results at pH 7.4),>57.7 [ug/mL] (The mean of the results at pH 7.4)
47746,4787587.0,CCOC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,>49.4 [ug/mL] (The mean of the results at pH 7.4),>49.4 [ug/mL] (The mean of the results at pH 7.4)
47747,4787588.0,C1CN(CCN1C2=CC=CC=C2F)C(=O)CCC(=O)C3=CC=C(S3)Cl,19.5 [ug/mL] (The mean of the results at pH 7.4),19.5 [ug/mL] (The mean of the results at pH 7.4)
47748,4787589.0,CN(C)C(CNC(=O)C1CC(=O)N(C1)CCC2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3,>65.9 [ug/mL] (The mean of the results at pH 7.4),>65.9 [ug/mL] (The mean of the results at pH 7.4)
47749,4787608.0,CC(C(=O)NCC1CCCCC1)N(C)CC2=CC=C(C=C2)SC,28.3 [ug/mL] (The mean of the results at pH 7.4),28.3 [ug/mL] (The mean of the results at pH 7.4)
47750,4787609.0,CN(CC(=O)NCC1=CC=C(C=C1)F)CC(=O)NC2=C(C=CC(=C2)Cl)OC,>59.1 [ug/mL] (The mean of the results at pH 7.4),>59.1 [ug/mL] (The mean of the results at pH 7.4)
47751,4787633.0,CN(CC1=CC=C(C=C1)SC)C(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,7.7 [ug/mL] (The mean of the results at pH 7.4),7.7 [ug/mL] (The mean of the results at pH 7.4)
47752,4787638.0,C1=CC=C(C=C1)CN(C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)C#N,26.4 [ug/mL] (The mean of the results at pH 7.4),26.4 [ug/mL] (The mean of the results at pH 7.4)
47753,4787641.0,CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)CC(=O)N3CCCC3)C,>54.8 [ug/mL] (The mean of the results at pH 7.4),>54.8 [ug/mL] (The mean of the results at pH 7.4)
47754,4787666.0,COC1=CC(=CC(=C1)C(=O)NNC(=O)CCNS(=O)(=O)C2=CC=C(C=C2)Br)OC,58.7 [ug/mL] (The mean of the results at pH 7.4),58.7 [ug/mL] (The mean of the results at pH 7.4)
47755,4787669.0,COC1=C(C=C(C=C1)NC(=O)CSC2=CC3=C(C=C2)OCCO3)S(=O)(=O)N,>61.6 [ug/mL] (The mean of the results at pH 7.4),>61.6 [ug/mL] (The mean of the results at pH 7.4)
47756,4787676.0,CC1=C(C(=CC=C1)C)OCC(=O)NNC(=O)CCCN2C3=CC=CC=C3OC2=O,36.4 [ug/mL] (The mean of the results at pH 7.4),36.4 [ug/mL] (The mean of the results at pH 7.4)
47757,4787684.0,C1=CC=C(C=C1)S(=O)(=O)CCC(=O)NNC(=O)CSC2=CC=CC=C2F,45.2 [ug/mL] (The mean of the results at pH 7.4),45.2 [ug/mL] (The mean of the results at pH 7.4)
47758,4787685.0,CC1=CC=C(S1)C(=O)NCC(=O)NC2=CC=C(C=C2)Cl,4.6 [ug/mL] (The mean of the results at pH 7.4),4.6 [ug/mL] (The mean of the results at pH 7.4)
47759,4787701.0,CC1=CC=C(C=C1)C(=O)NCC(=O)NCCCC2=CC=CC=C2,>46.6 [ug/mL] (The mean of the results at pH 7.4),>46.6 [ug/mL] (The mean of the results at pH 7.4)
47760,4787702.0,CC1=CC=C(S1)C(=O)NCC(=O)NCCCC2=CC=CC=C2,24.9 [ug/mL] (The mean of the results at pH 7.4),24.9 [ug/mL] (The mean of the results at pH 7.4)
47761,4787798.0,CC1=CC(=NN1CCCNC(=O)COC2=C(C=C(C=C2)C(=O)C)OC)C,51.8 [ug/mL] (The mean of the results at pH 7.4),51.8 [ug/mL] (The mean of the results at pH 7.4)
47762,4787838.0,C1COCCN1C(CNC(=O)CSC2=CC=CC=C2F)C3=CC=CS3,>57.1 [ug/mL] (The mean of the results at pH 7.4),>57.1 [ug/mL] (The mean of the results at pH 7.4)
47763,4787843.0,COC1=CC=CC=C1OCC(=O)N2CCCCCCC2,>41.6 [ug/mL] (The mean of the results at pH 7.4),>41.6 [ug/mL] (The mean of the results at pH 7.4)
47764,4787844.0,CCOC(=O)C1CCCN(C1)C(=O)CNC(=O)C2=CC=C(O2)Br,>58.1 [ug/mL] (The mean of the results at pH 7.4),>58.1 [ug/mL] (The mean of the results at pH 7.4)
47765,4787847.0,CN1CCN(CC1)C(=O)CNC(=O)C2=CC=CS2,>40.1 [ug/mL] (The mean of the results at pH 7.4),>40.1 [ug/mL] (The mean of the results at pH 7.4)
47766,4787851.0,CC1=CC=C(C=C1)S(=O)(=O)CC(=O)NCC2=CC=CC=C2OC,>50 [ug/mL] (The mean of the results at pH 7.4),>50 [ug/mL] (The mean of the results at pH 7.4)
47767,4787864.0,CC1CCN(CC1)C(=O)C2=CC=C(C=C2)CNS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,8.3 [ug/mL] (The mean of the results at pH 7.4),8.3 [ug/mL] (The mean of the results at pH 7.4)
47768,4787872.0,CN(CC(=O)NC1=CC=CC2=CC=CC=C21)C(=O)C3=CC=C(C=C3)NC(=O)CC#N,>60.1 [ug/mL] (The mean of the results at pH 7.4),>60.1 [ug/mL] (The mean of the results at pH 7.4)
47769,4787901.0,CC1=C(C(=CC=C1)C)OCC(=O)NNC(=O)CC(C2=CC=CC=C2)NC(=O)C,48.2 [ug/mL] (The mean of the results at pH 7.4),48.2 [ug/mL] (The mean of the results at pH 7.4)
47770,4787904.0,CC1=CC(=C(O1)C)C(=O)NNC(=O)C(CCSC)NC(=O)C2=CC=CC=C2Br,66.8 [ug/mL] (The mean of the results at pH 7.4),66.8 [ug/mL] (The mean of the results at pH 7.4)
47771,4787914.0,C1CCN(C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NNC(=O)C3=CC=CS3)Cl,28.3 [ug/mL] (The mean of the results at pH 7.4),28.3 [ug/mL] (The mean of the results at pH 7.4)
47772,4787935.0,CC1=CC=C(C=C1)C(=O)NCC(=O)NC2CC2,33.4 [ug/mL] (The mean of the results at pH 7.4),33.4 [ug/mL] (The mean of the results at pH 7.4)
47773,4787946.0,CCCCC1(C(=O)N(C(=O)N1)CC(=O)NC2=CC=C(C=C2)N3CCOCC3)C4=CC=C(C=C4)F,55.7 [ug/mL] (The mean of the results at pH 7.4),55.7 [ug/mL] (The mean of the results at pH 7.4)
47774,4787954.0,CC(C)C(C(=O)NCCC1=CC=CC=N1)NC(=O)C2=CC(=CC(=C2)OC)OC,>57.8 [ug/mL] (The mean of the results at pH 7.4),>57.8 [ug/mL] (The mean of the results at pH 7.4)
47775,4787957.0,CC(C(=O)NC1=CC2=C(C=C1)OCCO2)N3CCN(CC3)C4=CC=C(C=C4)C(=O)C,5.1 [ug/mL] (The mean of the results at pH 7.4),5.1 [ug/mL] (The mean of the results at pH 7.4)
47776,4787961.0,C1=CC=C(C(=C1)OCCNS(=O)(=O)C2=C(C=C(C=C2)Cl)F)F,5.7 [ug/mL] (The mean of the results at pH 7.4),5.7 [ug/mL] (The mean of the results at pH 7.4)
47777,4787966.0,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-],44.1 [ug/mL] (The mean of the results at pH 7.4),44.1 [ug/mL] (The mean of the results at pH 7.4)
