Molecular_Weight,SMILES,sol_final,LogS
292.14,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,0.0112,-4.416373002259356
194.194,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,30.0,-0.8111145526898822
406.482,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,88.0,-0.6645586466021665
454.5190000000002,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,0.0497,-3.961195653770057
274.795,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,30.0,-0.9618875715857369
294.398,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,0.2,-3.167904859621337
262.22099999999995,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,0.0367,-3.8540014050200337
324.399,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,0.0395,-3.91448241114832
305.50199999999995,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,0.0008,-5.581924070749054
344.845,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,0.0037,-4.969422209351624
203.285,CCN(C1=CC=CC=C1C)C(=O)C=CC,0.0177,-4.060132067723523
261.08899999999994,C1CNP(=O)(OC1)N(CCCl)CCCl,30.0,-0.9396673201291915
220.976,COP(=O)(OC)OC=C(Cl)Cl,30.0,-0.8672238532027104
124.22999999999996,C(C(CS)S)O,30.0,-0.617105230502378
229.263,CNC(=O)CSP(=S)(OC)OC,5.5,-1.6199712815356786
504.6360000000005,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,0.0107,-4.673594451539669
425.9200000000002,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,0.0504,-3.926897497349056
379.50000000000006,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,31.0,-1.0878500863972267
379.43500000000006,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,0.0334,-4.055390921959816
274.181,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,0.0066,-4.6184934205241115
315.67799999999994,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,0.0196,-4.206988245057357
186.163,C1CC2C(C(C1O2)C(=O)O)C(=O)O,100.0,-0.26989336895157706
835.895,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,0.7,-3.07705368744326
181.235,CCNCC(C1=CC(=CC=C1)O)O,0.0189,-3.9817802679701706
299.355,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.0009,-5.521944006940073
336.479,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,0.74,-2.657726244910107
306.276,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,0.0349,-3.943287539563572
82.106,CC1=CNN=C1,0.0056,-4.166186867892525
154.12099999999998,C1=CC(=C(C=C1O)C(=O)O)O,5.0,-1.488891813894076
323.4180000000002,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,0.0426,-3.880354588029606
169.073,C(C(=O)O)NCP(=O)(O)O,7.5,-1.3530129953754946
198.309,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,0.000664,-5.475174345183434
375.871,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,0.0235,-4.203970957121717
197.381,C(C(F)(F)F)(Cl)Br,0.55,-2.5549426554336248
214.268,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,0.0306,-3.845235889398656
164.20399999999998,CC(C)C1=CC(=O)C(=CC=C1)O,1.2,-2.136202486253268
137.14199999999997,C1=CN=CC=C1C(=O)NN,0.0137,-4.000449911519911
322.36400000000003,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,0.174,-3.2677972877216908
151.16499999999996,C1=CC=C(C=C1)C(C(=O)O)N,115.0,-0.11875340804416235
277.41100000000006,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,0.0386,-3.85653637320677
174.203,CC1=NN(C(=O)C1)C2=CC=CC=C2,0.0254,-3.8362219132263733
280.36800000000005,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.032,-3.9425784652953753
211.261,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,0.0097,-4.338047596917272
241.243,COC1=CC=CC=C1OCC(COC(=O)N)O,0.0299,-3.9067835322179136
301.327,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,0.0003,-6.001916793069366
233.31100000000004,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1.255,-2.269291489301951
325.774,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,0.054,-3.780522660520576
265.36,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,0.0302,-3.943828515554275
191.274,CCN(CC)C(=O)C1=CC=CC(=C1)C,0.0196,-3.989399868749566
225.25100000000003,CNC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,0.0275,-3.9133340338719718
470.0170000000003,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,0.0326,-4.158895966107509
298.346,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,0.0336,-3.948380942133752
308.34100000000007,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,0.0452,-3.833892841747341
129.159,C1CC(CNC1)C(=O)O,0.0004,-5.509064682550739
413.4260000000003,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.044,-3.9729451090645425
241.254,C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N,0.0359,-3.8273800741153403
345.42400000000004,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.0354,-3.989349246959737
293.37,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,0.0325,-3.955532339869227
246.29,CCS(=O)CCSP(=O)(OC)OC,30.0,-0.9143255240175928
335.4880000000001,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,0.0477,-3.847158611554355
128.558,C1=CC(=CC=C1O)Cl,30.0,-0.6319778526905714
179.21899999999997,CCOC1=CC=C(C=C1)NC(=O)C,0.0261,-3.836743542394868
180.21,C1=CC=C2C(=C1)N=C3C=CC=CC3=N2,0.0123,-4.165873775227619
164.20399999999998,C1=CC=C(C=C1)CCCC(=O)O,18.0,-0.9601112271975865
274.272,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,0.123,-3.3482763619829137
303.32200000000006,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,0.322,-2.9740480392152264
383.5170000000001,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,0.0494,-3.89005767058054
234.202,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,0.0221,-4.025198325784176
477.58000000000015,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,0.0122,-4.592686300529671
303.35799999999995,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,100.0,-0.48195545242014565
176.21899999999994,C1=CC2=C(C=C1O)C(=CN2)CCN,25.5,-0.8395125519638393
78.042,C(C(=O)O)F,1000.0,1.1076716093719077
395.4780000000002,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,0.0501,-3.897284603320813
284.4839999999999,CCCCCCCCCCCCCCCCCC(=O)O,5.5,-1.713695156255784
506.47100000000034,CC1=C(C(=C(N=C1C(=O)O)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,0.0749,-3.8300727654607156
355.397,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,0.0514,-3.839750638494984
314.37000000000006,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,0.0006,-5.7192898446933285
249.295,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.0331,-3.8768855743622885
295.408,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,0.0403,-3.8651172062052
200.169,C1CC(OC1)N2C=C(C(=O)NC2=O)F,0.0299,-3.82572563121549
253.718,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,0.0411,-3.7905094574204306
346.4670000000001,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,0.199,-3.2408087991891756
191.013,C1=CC(=C(C(=C1)Cl)C(=O)O)Cl,5.5,-1.5407002360578708
242.231,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,73.5,-0.517942382990455
257.43699999999995,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,30.0,-0.9335497110850232
290.447,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,0.012,-4.383885649000552
663.4300000000002,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,752.5,0.054711398041305356
245.191,C1=NN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,0.0362,-3.8307959543585954
109.13200000000002,C1=CN=CC(=C1N)N,0.0122,-3.951592283668868
650.9760000000001,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,0.0114,-4.756660126080106
239.322,CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,0.0004,-5.776922632230875
244.203,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,0.0349,-3.844925567929957
307.1,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,30.0,-1.0101585617234066
124.161,CCOS(=O)(=O)C,75.0,-0.21892393836981155
93.129,C1=CC=C(C=C1)N,30.0,-0.4919636848956953
103.121,CC(C)(C(=O)O)N,181.0,0.24433145899963168
342.297,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,75.0,-0.6593418294676052
165.19199999999998,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,30.0,-0.7408677565456768
330.46800000000013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,0.0595,-3.7446124463646395
100.161,CCCCCC=O,5.64,-1.2494195478685746
281.352,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,30.0,-0.9721287519780142
330.4680000000001,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,0.00648,-4.707554406222595
186.098,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F,0.55,-2.5293790162876184
171.22099999999998,CC1=CC=C(C=C1)S(=O)(=O)N,3.16,-1.7338699465592295
88.14999999999999,CCCCCO,30.0,-0.46810106191567835
141.939,CI,30.0,-0.6749804864577501
84.933,C(Cl)Cl,30.0,-0.4519552097682026
163.829,C(Cl)(Cl)Br,7.5,-1.3393295169704622
96.944,C=C(Cl)Cl,7.5,-1.1114596717607546
66.05,CC(F)F,3.2,-1.31472284363064
70.013,C(F)(F)F,4.09,-1.2334553792079745
137.368,C(F)(Cl)(Cl)Cl,30.0,-0.6607643204929237
118.15699999999998,C1C=CCS1(=O)=O,75.0,-0.19739819233817774
121.136,C(C(CO)(CO)N)O,79.1,-0.18509674534249443
276.285,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,65.0,-0.6284439503002033
224.344,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,0.01,-4.350914458973901
138.21,CC1=CC(=O)CC(C1)(C)C,0.55,-2.4001767774780984
201.889,CC(CBr)Br,1.43,-2.149776619420908
74.12299999999999,CC(C)CO,75.0,0.005108275072425401
284.728,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,0.035,-3.91036213318501
100.117,CC(=C)C(=O)OC,5.5,-1.2601451380283788
131.17799999999997,CC1=CNC2=CC=CC=C12,0.0068,-4.28535209245724
185.226,C1=CC=C2C(=C1)C=CC=C2CC(=O)N,0.039,-3.6766373411077145
228.298,CC(=O)NC1=C2C(=CSS2)N(C1=O)C,0.21,-3.0362828121449783
208.257,CC(C)CCOC(=O)C1=CC=CC=C1O,0.145,-3.1572316057323544
211.475,COC1=C(C=C(C=C1Cl)Cl)Cl,0.01,-4.325259033631694
116.15999999999998,CCC(CC)C(=O)O,18.0,-0.8097840982527124
112.08399999999996,C1=COC(=C1)C(=O)O,37.1,-0.4801697118322783
126.17999999999998,CC(=O)C1=CC=CS1,14.0,-0.9548624873917266
171.22099999999998,CC1=CC=CC=C1S(=O)(=O)N,1.62,-2.024042014635002
173.19299999999998,C1=CC=C(C(=C1)N)S(=O)(=O)O,30.0,-0.7614090802895632
122.12299999999996,C1=CC=C(C(=C1)C=O)O,17.0,-0.8563485429958333
164.20399999999995,CCC(C1=CC=CC=C1)C(=O)O,417.0,0.40475232267286515
219.287,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,0.0015,-5.164921627087813
154.16499999999996,COC1=C(C(=CC=C1)OC)O,17.2,-0.952457340346981
129.16199999999995,C1=CC=C2C(=C1)C=CC=N2,0.0124,-4.0177130760376345
240.331,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N,0.0011,-5.339417108369792
170.21099999999998,CC(=O)C1=CC2=CC=CC=C2C=C1,0.272,-2.7964187191934036
150.177,CCOC(=O)C1=CC=CC=C1,0.72,-2.319270927994883
284.36600000000004,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,0.0256,-4.045637703767353
137.18199999999996,CCOC1=CC=CC=C1N,7.5,-1.2622358668309583
107.156,CC1=CC=CC=C1N,7.5,-1.1549552301750186
128.558,C1=CC=C(C(=C1)O)Cl,30.0,-0.6319778526905714
217.888,C(C(CBr)Br)O,75.0,-0.46317204910654897
86.09,COC(=O)C=C,30.0,-0.4578314530981957
108.52400000000002,COC(=O)CCl,46.0,-0.3727679610186792
182.17499999999995,CC(C(C)(C)C)OP(=O)(C)F,21.0,-0.9382694834629113
114.144,CCOC(=O)C(=C)C,7.5,-1.1823918242665599
96.08499999999998,C1=COC(=C1)C=O,75.0,-0.10759433108547466
114.169,C1=COC(=C1)CS,5.0,-1.3585781927736607
158.17799999999997,C1=CC=C(C=C1)S(=O)(=O)O,7.5,-1.3240848166359012
128.171,C1CCC(CC1)C(=O)O,4.6,-1.4450319410465482
138.122,C1=CC(=CC(=C1)O)C(=O)O,7.25,-1.279924851715424
138.12599999999998,C1=CC(=CC(=C1)[N+](=O)[O-])N,0.0167,-3.9175589640836646
152.153,CC1=C(C=C(C=C1)[N+](=O)[O-])N,0.0135,-4.0519467512658975
152.149,COC(=O)C1=CC=C(C=C1)O,2.5,-1.7843290936290552
136.238,CC1=CCC(=CC1)C(C)C,0.00868,-4.195778534298463
124.20799999999996,CSC1=CC=CC=C1,0.506,-2.3899990519795424
114.148,C1CCN(CC1)N=O,30.0,-0.5803470518505857
211.268,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,0.0295,-3.8550117050407193
150.18099999999998,CC(=O)NC1=CC=CC(=C1)N,30.0,-0.6994937370889309
137.22599999999997,C=CCN(CC=C)CC=C,2.5,-1.7394963956050762
61.833000000000006,B(O)(O)O,30.0,-0.31409906329528425
121.13899999999995,C1=CC=C(C=C1)NC=O,30.0,-0.6061627295302351
166.176,COC1=CC=C(C=C1)CC(=O)O,18.0,-0.9652957958116563
116.15999999999998,CCCC(=O)OCC,4.9,-1.3748605233275046
130.18699999999998,CCCC(=O)OCCC,1.62,-1.9050526047883034
158.241,CCCC(=O)OCCC(C)C,0.118,-3.1274370114686527
158.241,CCCCCCC(=O)OCC,0.29,-2.7369210208758217
172.26799999999997,CCCCCCCC(=O)OCC,0.0701,-3.3904865937000968
116.15999999999998,CCCOC(=O)CC,5.3,-1.3407807337552293
140.182,C1CC2C(O2)CC1C3CO3,75.0,-0.2716309884519135
92.525,C1C(O1)CCl,75.0,-0.09119783037544939
128.12699999999998,C=CC(=O)OCC1CO1,30.0,-0.6305194028581935
142.154,CC(=C)C(=O)OCC1CO1,7.5,-1.2776978212009698
58.124,CCCC,0.061,-2.9790256590899475
143.411,C(CBr)Cl,7.5,-1.2815212007440064
76.526,C=CCCl,5.5,-1.1434463239354593
55.07999999999999,CCC#N,75.0,0.13406733180681404
53.06399999999999,C=CC#N,30.0,-0.24767872957065742
75.49799999999999,C(C#N)Cl,75.0,-0.002874183595521277
126.13299999999995,C(CS(=O)(=O)O)O,1000.0,0.899171274704114
140.094,CC(C)OP(=O)(C)F,1000.0,0.8535804644479229
86.13399999999999,CCCC(=O)C,30.0,-0.4580533612831117
88.106,CC(CC=O)O,1000.0,1.0549945152183344
102.133,CC(C)OC(=O)C,5.5,-1.268803399334158
102.08899999999998,CC1COC(=O)O1,175.0,0.2340590989271351
128.558,C1=CC(=CC(=C1)Cl)O,30.0,-0.6319778526905714
107.156,CC1=CC(=NC=C1)C,350.0,0.5140515507835571
132.159,CC(COC)OC(=O)C,198.0,0.17556844642418426
98.145,C1CCC(=O)CC1,75.0,-0.11680691596234392
94.117,CC1=NC=CN=C1,1000.0,1.0263319245071758
113.54699999999998,C1=CC=NC(=C1)Cl,20.0,-0.7541456686455627
144.21399999999997,CCCCOC(=O)CCC,0.5,-2.460037418513509
102.13299999999998,CCCCC(=O)O,30.0,-0.5320448341087394
154.16899999999998,C=CC(=O)NCNC(=O)C=C,0.55,-2.447634365917075
200.322,CCCCCCCCCC(=O)OCC,0.0159,-4.100331523195447
258.3579999999999,CCOC(=O)CCCCCCCCC(=O)OCC,0.08,-3.509131926933334
116.15999999999998,CC(C)CCOC=O,3.5,-1.5209885590057428
80.09,C(CC#N)C#N,75.0,-0.028517030271354372
88.10599999999998,CCCOC=O,22.0,-0.6025828039594593
122.258,CCSSCC,0.3,-2.6101560322349306
134.17499999999998,CC(COCC(C)O)O,100.0,-0.12767160395907298
130.187,CCCCCCC(=O)O,5.5,-1.3742049298366905
108.144,C(CCC#N)CC#N,75.0,-0.158941165707718
186.295,CCCCCCCCCCC(=O)O,0.0522,-3.5525306959543697
170.296,C=CCCCCCCCCCO,0.044,-3.5877517706641453
168.28,C=CCCCCCCCCC=O,0.03,-3.7489112486252965
174.28399999999996,CCCCOCCOCCCC,2.0,-1.9402275232264992
194.227,C(COCCOCCOCCO)O,1000.0,0.7116903978268494
86.134,CC(C)(C=C)O,1000.0,1.064825383997226
149.404,C(C(Cl)(Cl)Cl)O,83.3,-0.2537172236139085
200.028,C1(C(C(C1(F)F)(F)F)(F)F)(F)F,0.0236,-3.9281787896656524
102.13299999999998,CCC(C)C(=O)O,45.0,-0.35595357505305814
126.11099999999996,CC1=C(C(=O)C=CO1)O,5.5,-1.3603902799570942
214.224,C1=CC=C(C=C1)NC2=CC=CC=C2[N+](=O)[O-],0.0011,-5.289475439057892
181.235,COC1=C(C=C(C=C1)CCN)OC,0.0248,-3.8637903913171985
166.176,CCOC(=O)C1=CC=C(C=C1)O,0.885,-2.273625030217137
260.081,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,5.5,-1.6747459368402082
166.17599999999996,COC1=CC=C(C=C1)C(=O)OC,0.643,-2.41235732799074
134.178,CC1=CC=C(C=C1)C(=O)C,0.372,-2.5571383742980096
445.46800000000025,CN(C)CCC1=CC2=C(C(=C1CC(=O)C3=C(C(=C(C=C3)OC)OC)C(=O)O)OC)OCO2,0.78,-2.756721909447696
144.17299999999997,C1=CC=C2C=C(C=CC2=C1)O,0.755,-2.280936983865653
260.28599999999994,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,3.07,-1.9283124338680866
100.117,CCOC(=O)C=C,30.0,-0.5233865728029603
199.975,C(CI)C(=O)O,74.3,-0.4299868916999596
88.106,CCOC(=O)C,75.0,-0.0699442213899655
95.10099999999996,C1=CC(=O)NC=C1,1000.0,1.0218149163728012
170.25199999999998,CCCCCCC(=O)OCC=C,0.063,-3.4317516729454085
116.15999999999998,CCCCCC(=O)O,7.5,-1.1899953399643184
157.301,CCCCCCCCCCN,0.55,-2.4563687940514933
316.48500000000007,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,0.00706,-4.6515484301369465
137.18199999999996,CCOC1=CC=C(C=C1)N,7.5,-1.2622358668309583
179.22199999999998,C1=CC=C2C(=C1)C=NC3=CC=CC=C23,0.0077,-4.3669005942839725
118.13499999999996,C1=CC=C2C(=C1)C=CO2,0.55,-2.33201589613737
80.08999999999999,C1=CN=CN=C1,1000.0,1.0964217063369457
154.12099999999998,C1=CC(=C(C(=C1)O)C(=O)O)O,9.56,-1.2074039259539948
